Precision,Recall
1.0,0.33941605839416056
1.0,0.3357664233576642
1.0,0.33211678832116787
1.0,0.3284671532846715
1.0,0.3248175182481752
1.0,0.32116788321167883
1.0,0.3175182481751825
1.0,0.31386861313868614
1.0,0.3102189781021898
1.0,0.30656934306569344
1.0,0.3029197080291971
1.0,0.29927007299270075
1.0,0.2956204379562044
1.0,0.291970802919708
1.0,0.28832116788321166
1.0,0.2846715328467153
1.0,0.28102189781021897
1.0,0.2773722627737226
1.0,0.2737226277372263
1.0,0.27007299270072993
1.0,0.2664233576642336
1.0,0.26277372262773724
1.0,0.2591240875912409
1.0,0.25547445255474455
1.0,0.2518248175182482
1.0,0.24817518248175183
1.0,0.24452554744525548
1.0,0.24087591240875914
1.0,0.23722627737226276
1.0,0.23357664233576642
1.0,0.22992700729927007
1.0,0.22627737226277372
1.0,0.22262773722627738
1.0,0.21897810218978103
1.0,0.21532846715328466
1.0,0.2116788321167883
1.0,0.20802919708029197
1.0,0.20437956204379562
1.0,0.20072992700729927
1.0,0.19708029197080293
1.0,0.19343065693430658
1.0,0.1897810218978102
1.0,0.18613138686131386
1.0,0.18248175182481752
1.0,0.17883211678832117
1.0,0.17518248175182483
1.0,0.17153284671532848
1.0,0.1678832116788321
1.0,0.16423357664233576
1.0,0.16058394160583941
1.0,0.15693430656934307
1.0,0.15328467153284672
1.0,0.14963503649635038
1.0,0.145985401459854
1.0,0.14233576642335766
1.0,0.1386861313868613
1.0,0.13503649635036497
1.0,0.13138686131386862
1.0,0.12773722627737227
1.0,0.12408759124087591
1.0,0.12043795620437957
1.0,0.11678832116788321
1.0,0.11313868613138686
1.0,0.10948905109489052
1.0,0.10583941605839416
1.0,0.10218978102189781
1.0,0.09854014598540146
1.0,0.0948905109489051
1.0,0.09124087591240876
1.0,0.08759124087591241
1.0,0.08394160583941605
1.0,0.08029197080291971
1.0,0.07664233576642336
1.0,0.072992700729927
1.0,0.06934306569343066
1.0,0.06569343065693431
1.0,0.06204379562043796
1.0,0.058394160583941604
1.0,0.05474452554744526
1.0,0.051094890510948905
1.0,0.04744525547445255
1.0,0.043795620437956206
1.0,0.040145985401459854
1.0,0.0364963503649635
1.0,0.032846715328467155
1.0,0.029197080291970802
1.0,0.025547445255474453
1.0,0.021897810218978103
1.0,0.01824817518248175
1.0,0.014598540145985401
1.0,0.010948905109489052
1.0,0.0072992700729927005
1.0,0.0036496350364963502
