Feature,Coefficient
derecskey,-0.013367849236459914
deregul,-0.1396856921437952
deriv,-0.6490348047448445
deriv cours,-0.027826643383950026
deriv market,-0.05572559927457112
deriv price,-0.06760938607057326
describ,-0.0604048019991887
descript,-0.1378846237091587
deserv,-0.1694471075192675
deshmukh,-0.028739071990057773
design,0.2685494098184338
desir,-0.008368653656577308
desk,-0.44295113570100114
desktop,-0.4326495421837908
despit,-0.14851941323440465
destroy,-0.13866807025220068
destroy messag,-0.1027856204256042
detail,-0.058988513270381585
detect,0.14669505136096136
determin,-0.1595959270723498
develop,-0.41364363759191397
develop cc,-0.05918859592781257
develop enron,-0.16093862429064132
develop model,-0.0996355748396164
develop new,-0.09098736942552026
develop pm,-0.053231563956987686
develop subject,-0.043207370754676774
devot,-0.08860991601093253
dhar,-0.1474828903107414
dhar corp,-0.019205205565051797
dial,0.04185203621449903
die,0.6365507413560857
diebold,-0.045286225337788144
diego,0.0357965052751092
differ,-0.13685556039818944
differ materi,0.24530217732290466
differenti,-0.13058067465593015
difficult,-0.11322058460885587
difficulti,0.04334025660478073
diffus,0.1187213286704623
digit,-0.09796525067898937
dilig,-0.02544695551582693
dincerl,-0.03480092996207461
dinner,-0.5539300525576671
direct,-0.40768934569424997
directli,-0.3098455297650255
director,-0.4998327830492091
director corpor,-0.012692506708052057
director research,-0.04446822551191882
directori,0.052253396788005994
disclaim,0.054310855322630185
disclos,-0.07528812246724617
disclosur,-0.057093532591361754
discontinu,0.11511426479757207
discount,0.15783993861333426
discount rate,-0.05598402300275683
discov,0.15308899802232398
discoveri,0.17807279494902944
discreet,0.1944187663660633
discuss,-0.8452839964933888
diseas,0.1665861601540984
disk,0.09487043684415662
dispatch,-0.0009782334052419073
display,-0.35828461438389797
disput,-0.04747268277713362
dissemin,-0.12310799145500093
dissert,-0.01787411524359214
distanc,0.11475796464935287
distinct,0.1629359134355663
distribut,-0.07541158771186414
diversifi,0.2457210139631333
divid,-0.10892209143332833
divis,-0.12221844180165874
doc,-0.6555903120360451
doc john,-0.042333935148839166
doctor,0.3221255887948627
document,-0.5072868364748659
dollar,0.55391232286866
dolor,-0.10718070905515832
domain,0.4790489246394516
domain name,0.3700616027910368
domest,0.048263165938183264
done,0.05087406099303088
donna,-0.08257943313575893
donna piazz,-0.09485317338143844
door,0.18985709304015366
dorothi,0.01183908948460301
dorsey,-0.02484467009870454
dose,0.11793331407866164
dose readi,0.07991994565561156
doubl,-0.18092519972674345
doubt,0.24307154617235943
doug,-0.0879272210356202
doug leach,-0.0380430109773806
dougla,-0.022143970368237422
dougla parson,-0.01759124456870412
download,0.14003641824622537
download coupon,0.1807833186681954
downtown,-0.1859951379278568
dpc,-0.14000382065719832
dpc board,-0.028744747865060448
dr,-0.1701461656498634
dr kaminski,-0.27268352009159813
draft,-0.2698324817511732
dragon,0.20910600732598206
dramat,0.01697454155995678
draw,0.2751003291934457
draw graphic,0.1106121178521839
dream,0.5024848396901457
dreamweav,0.12844766063963592
dreamweav mx,0.12844766063963592
drill,-0.15418332248463681
drink,-0.04001805890538892
drive,0.027294102330883988
driven,-0.1927297941190467
driver,0.04767389339182293
drop,-0.10607351289617795
drug,0.6577855305127134
ds,-0.05953119507292226
duan,0.02033820784964978
due,-0.26924705408186833
due date,-0.07636446093460002
due dilig,-0.22642791174381394
duffi,-0.10875596525255164
duffi stanford,-0.06666673324413257
duke,-0.07928681555310842
dupont,-0.09813254584253132
dupont na,-0.020064060028030656
durat,-0.04888814557979628
duti,-0.1215370204830655
dvd,0.49178018267431284
dyer,-0.02327573326709047
dynam,-0.17422970743955815
dysfunct,0.18840959411461056
earli,-0.054669091248509
earlier,-0.20781474035344724
earliest,-0.08380495921788605
earn,0.5977947537884299
eas,-0.3447326867310889
easi,0.6281777372346364
easi use,0.19581911211599332
easier,0.12809973137015648
easili,0.37563653062946994
east,-0.14938641174720235
easter,0.011969163831858146
eastern,-0.19507813807430677
eb,-0.44466821817211
eb eb,-0.011859970612231915
eb research,-0.05086105005885693
ebay,0.5517933726970713
ebl,-0.15969982123698245
ebl houston,-0.028024798455777586
ecommerc,-0.07597314968324227
econom,-0.40502571557857814
economi,-0.14026870888270726
economist,-0.07345953852338305
ect,-0.80924506084991
ect cc,-0.6440499479210116
ect christi,-0.014919588363457964
ect dale,-0.032518546451688723
ect david,-0.04004311044439412
ect ect,-0.6441446815134575
ect enron,-0.23845525697738118
ect grant,-0.0432266064783402
ect john,-0.031601651447346224
ect kevin,-0.04627328140230449
ect mark,-0.03866574660697579
ect maureen,-0.01818558279308719
ect michael,-0.04189546048744222
ect mike,-0.05792667688273999
ect pinnamaneni,-0.017778923372090735
ect pm,-0.3951873676168536
ect richard,-0.02039112778685175
ect shirley,-0.07025977978952275
ect steven,-0.0393050530788085
ect stinson,-0.09369082544794806
ect subject,-0.3888221791125862
ect tanya,-0.04091403623245952
ect ted,-0.02811483291350872
ect vasant,-0.03237821287902136
ect vinc,-0.15204631539993446
ect william,-0.030561876655949848
ect zimin,-0.04561252380064046
ed,-0.06222599787880296
ed krapel,-0.06683403176524313
edg,0.147721242576585
edison,-0.16710946602964502
edit,-0.19087354256671527
edit adob,0.17005652385700193
editor,-0.16128124687962167
edu,-0.7668496723051942
edu cc,-0.06463254553006197
edu home,-0.13437058718937328
edu html,-0.1022532498009876
edu http,-0.15504592953532143
edu jg,-0.08378596136082953
edu phone,-0.053187563675392346
edu subject,-0.07953227601461237
edu web,-0.2170753703540581
educ,0.16329067511249623
educ research,-0.03034069825014772
edward,0.16499848718141358
ee,-0.2515749294431357
ee cc,-0.07832354825348183
ee ee,-0.13550060606405145
effect,0.39448147841036924
effici,-0.06985235402780782
effort,0.05625415825929213
effort spent,0.1319758273656796
ege,-0.04489365807905103
egf,-0.0656360229146281
egm,-0.14349631840197868
ehronlin,-0.12173903967028474
ehud,-0.05232363635171535
ehud ronn,-0.06953445030599932
eiement,0.08833067023618425
eight,0.18254382229712976
eim,-0.15449765892590725
either,-0.4085942986172338
ekrapel,-0.0720217202512148
ekrapel esaibo,-0.06693260973091358
el,-0.10468757361824998
el paso,-0.09869558253594224
elect,-0.32164113512336734
electr,-0.4507614015657109
electr board,-0.09730344343786632
electr market,0.12373120892499546
electr power,-0.05894966181095871
electr price,-0.11243214413216379
electron,-0.2301901143756897
electron mail,-0.49092468714559073
element,-0.07886756767245265
elena,-0.3126593051149561
elena chilkina,-0.22660200730487612
elig,0.03926289865442664
elimin,0.18702645692330103
elizabeth,-0.11396048915767491
els,-0.30859155613055766
elsb,-0.13251173793393284
email,0.8055149474711963
email address,0.23706753840305156
email error,0.15872462319054434
email http,-0.04604889032718614
email list,0.21932587944755016
email messag,0.14870193792455483
email pleas,0.13510303472023102
email shirley,-0.06219987658110106
email sponsor,0.3504268250349034
embed,0.12205606704284401
emerg,0.009736355778149528
emerg technolog,-0.014601368035253946
emerson,0.2019511098639769
emf,-0.056152202782112276
emiss,-0.10096507513659597
empir,0.0032443630455008306
employ,-0.08174463622757638
employe,-0.8448051079904488
employe feedback,-0.04088227357035285
employe name,-0.09825565704382765
empow,-0.09531290129277896
en,0.013362409024599996
ena,-0.3427709547302953
ena rac,-0.06515750969921115
enabl,0.1879640438504122
enclos,-0.17688668483996245
encod,0.13534891508319222
encod bit,0.08943630019194278
encount,-0.03918665560554192
encourag,-0.18671645589921507
end,-0.23255059293099578
end perform,-0.04288835145939647
endors,-0.03967224035666055
ene,-0.04414487193335826
eneh,-0.08012847519624533
eneh houston,-0.08012847519624533
energi,-1.3952419649136099
energi compani,-0.17786822686135573
energi deriv,-0.1514101300498589
energi financ,-0.057280229576295076
energi industri,-0.14843325515880965
energi institut,-0.03686040057161115
energi market,-0.22165567655237778
energi price,-0.00868626689369414
energi research,-0.2184949344439692
energi risk,-0.04835178121882828
energi servic,-0.06168072908582481
energi trade,-0.12407769852642395
engag,0.03712546778032743
engin,0.503241312186502
engin may,0.1319758273656796
engin oper,-0.05995944294017714
engin stanford,-0.014081767656844543
england,0.006348123786407176
english,0.0856221936040901
enhanc,0.7629946188738592
enjoy,0.03568973363220875
enjoy meet,-0.05892484881468656
enough,0.19288719292159218
enrol,-0.3084158015081677
enron,-2.3345347361992386
enron broadband,-0.10977211267785777
enron build,-0.17293370842048067
enron busi,-0.04559620680900078
enron capit,-0.12392859679144062
enron case,-0.016669420778065477
enron cc,-0.2215584704210884
enron com,-0.7127749541746861
enron commun,-0.1780721821137381
enron corp,-0.36466526170868074
enron credit,-0.05773044009862507
enron dear,-0.057544148576516324
enron develop,-0.1782141480357293
enron employe,-0.10344515256123162
enron energi,-0.04480422744353151
enron enron,-0.21786847635927684
enron enronxg,-0.1639536809746315
enron europ,-0.12435263959567514
enron global,-0.21880214232280137
enron hi,-0.04273753613392033
enron india,-0.04738663301328228
enron industri,-0.06259261640990564
enron iri,-0.06005274362576737
enron kevin,-0.0628589204640057
enron mark,-0.015061427977838486
enron may,-0.03412402191050745
enron mike,-0.047016342982559044
enron net,-0.11630717164515111
enron north,-0.20447886282013364
enron pm,-0.20443252379419277
enron purchas,-0.2324170823757289
enron research,-0.14018206585277007
enron shirley,-0.021590455059075277
enron shmuel,-0.009096637867646713
enron stanford,-0.08724483222180766
enron subject,-0.11834711520764482
enron vinc,-0.0899684541976794
enron wholesal,-0.10433316215491098
enron would,-0.16166820393296225
enroncredit,-0.09840760401819164
enroncredit com,-0.09293024542961208
enrononlin,-0.09432219065152168
enronxg,-0.16910291047736364
enronxg pm,-0.07812276831999285
enronxg subject,-0.04501643263343621
enronxg vinc,-0.03088173169041261
ensur,0.10913253986985956
enter,0.509569980861625
enterpris,-0.1735435318715857
entertain,0.42613665220522906
enthusiast,-0.06781998751209077
entir,0.16084053374488066
entiti,-0.14299742528957485
entitl,-0.25601950392651696
entri,-0.20049289170463153
environ,-0.13122132070196124
environment,-0.09593400934352003
eogi,0.1956653162927694
eol,-0.20737143414327022
eott,-0.03409616589219226
eprm,-0.1425563591112496
eprm articl,-0.14144100921936628
epsc,-0.03956685696312121
epsc hou,-0.0238168715755949
equal,-0.04316569110060576
equat,-0.034705793696598576
equip,0.07084932748084195
equiti,-0.17815148367007458
equival,-0.011872559310016491
ercot,-0.09796258010087272
erectil,0.20128257874111927
erectil dysfunct,0.17619443038815755
eric,-0.12670801337632823
erisk,-0.42142848217814755
erol,-0.018148254968842068
eronn,-0.03801505675012351
eronn mail,-0.03801505675012351
error,0.36033651746341694
error pleas,-0.16869870492427466
errrectlon,0.11766318023919713
errrectlon provid,0.11766318023919713
es,0.2816202726560518
esai,-0.14009317710343705
esaibo,-0.11109127470390767
esaibo com,-0.11109127470390767
escrow,-0.14286703799410014
esmtp,-0.1172233878810809
esmtp id,-0.0252985110621804
especi,-0.30436760658438433
essenti,-0.20350564052484318
est,0.25811518599045474
establish,0.05822621280815861
estat,0.36503938751088477
estim,-0.1618016452703725
et,-0.19554027046005143
et enron,-0.05222528258817426
etc,-0.2120551839346576
etcheverri,-0.01575210690145687
etcheverri hall,-0.015752106901456855
eu,-0.07778428080493045
eu enron,-0.04137167259121655
euro,0.046684673996745515
europ,-0.16469124043449726
european,-0.16742497410473553
european confer,-0.0050549578671970265
eva,-0.011977503570669595
evalu,-0.3630275349120288
even,-0.14259860904408336
even imagin,0.11766318023919713
even though,-0.05059897451756782
event,-0.2200971300366256
eventu,-0.12080851078555921
ever,0.6731500800219418
everi,0.3044631487194502
everi day,-0.11110228544802143
everybodi,0.014190503580173632
everyon,-0.3842474991575334
everyth,0.4152417358221081
evid,-0.049142295913629175
evolut,-0.09125214241601419
ew,-0.07660460674983428
ex,0.0968012048041487
exact,-0.06560012100277997
exactli,0.02707001563965493
examin,-0.08344650048929121
exampl,-0.08950331025416945
exceed,-0.011669796551379664
excel,-0.2416272432995165
except,0.07246750012804268
excess,0.037655337702367044
exchang,-0.08464988447370896
exchang act,0.2560608045028228
excit,-0.17150976007185784
exclud,0.43989582317649345
exclus,0.29189401223779504
execut,-0.385212474956957
exercis,0.361420969600421
exist,0.12186011940418308
exit,-0.1673155203778412
exot,-0.14581735942318683
exot option,-0.019233360019423704
exotica,-0.1292839910241311
expand,0.1359742656052525
expans,-0.06242025876363574
expect,-0.2588128694842324
expect estim,0.17506368155508456
expedit,0.1302224996067239
expens,-0.10506836411196847
experi,0.03987446681824261
experienc,0.10945795227272836
expert,0.028214691753203982
expertis,0.06560566737470179
expir,-0.025792574962107583
explain,-0.22015124618841417
explor,-0.3592579123145967
exploratori,-0.015160670159023991
export,0.27330680274806607
exposur,-0.059454515503492664
express,-0.11263998700968829
express interest,-0.030814172003400857
ext,-0.09800937074886448
extend,0.18731198355706966
extens,-0.2930031315999142
extent,-0.10460772120172167
extern,-0.03743093573889225
extra,0.35656390467089943
extract,-0.027632258640554776
extrem,0.03845200335558635
eye,0.369232179591144
fa,-0.0787691406406377
face,0.08616488918495382
facil,-0.5703882819448813
facilit,-0.10359139433610412
fact,0.1669615022303736
factor,-0.028502872220013974
factor load,-0.04056310494720486
factor model,-0.0963915432870347
factual,0.10377660277384909
faculti,-0.15010560396547626
fail,0.6287198727582112
failur,0.7439257216583701
fair,-0.12347838955939756
fairli,-0.13380945619774948
faiz,-0.010496451288468194
fall,-0.037261195834924904
fallon,-0.12100668376586408
famili,0.33165856957387874
famili member,-0.005828079117396849
familiar,0.10314593113371233
fap,-0.07144101480813478
far,-0.0951449266227829
fast,0.8344271598185582
faster,0.1683967165863695
fastest,0.16787531397833183
fastow,-0.0331549145070782
fat,-0.07128279243020855
father,0.27564252788761284
favor,0.009287698609948755
favour,-0.010879554623261178
fax,-0.6753780297836823
fax email,-0.27247944510584327
fax internet,-0.03881553160040682
fax machin,-0.04051026503726511
fax mail,-0.02508433191120098
fax martin,-0.10081237834545506
fax number,0.03674272993638467
fax origin,-0.012580509598559915
fea,-0.012200791106462251
fea com,-0.1210140283846197
fear,0.40991916283939467
featur,0.08804606972437855
feb,-0.17910278792778575
februari,-0.3322564213696297
februari pm,-0.05373000403694696
fed,-0.11087051855678891
feder,-0.18055473821769755
fee,0.1542831064310954
feed,0.06080954294589274
feedback,-0.25878929762482383
feedback due,-0.06995074530243059
feedback form,-0.02150984764049667
feel,0.21285735135464867
feel free,-0.6331335636277962
feldman,-0.04691430186275639
felt,-0.015755818572100903
feng,-0.0693384589299985
ferc,-0.28872691029366293
festiv,-0.04411937889750501
field,-0.28493434585108296
field applic,-0.06440804525316461
figur,-0.13211728403925846
file,-0.5305875688571635
fill,0.04371622013373478
fill form,0.3171945981346225
final,0.17017763683003465
financ,-0.6947008035677211
financ confer,-0.05277920794617738
financ depart,-0.09326089015601084
financ educ,-0.03150466490445615
financ financ,-0.10081237834545506
financ program,-0.03125812819113733
financ univers,-0.06688706852164564
financi,-0.01793902584081255
financi engin,-0.06176272904979169
financi institut,-0.02277981657906234
financi market,0.0067057333316286535
financi mathemat,-0.05515377692618169
financi risk,-0.09759003332244909
financi servic,-0.13750647937338575
find,-0.1747290209691462
find attach,-0.1317610945097352
find softwar,0.09549386736753267
fine,-0.3005638216175587
finish,-0.3049474462814671
fire,-0.1322987909741744
firm,-0.18415365948756987
first,-0.45258525497404223
first quarter,-0.10501301494300948
first time,0.04189135213202884
first week,-0.1039036410244888
first year,-0.0066552400512205805
fit,-0.1685111499700368
five,0.2661188714598563
five year,-0.06813990013823171
fix,-0.10766382047561107
fix incom,-0.09874647534148148
fl,0.44470577696060193
flat,-0.047157528075034524
flaw,-0.10127723618562799
fleme,-0.01730188944132427
flexibl,-0.0882113301819783
fli,0.03983616593696549
flight,-0.03570166604933448
float,-0.07876014238856488
floor,-0.3379340243593712
florida,0.23764147446657188
flow,-0.20707399984672864
fma,-0.006265606525817571
fma european,-0.00561154931435019
focu,0.014438702793880221
focus,-0.13525641064018118
folder,-0.15258995795505909
folk,-0.13842802681196556
follow,-0.48994537136266675
follow address,0.4595548086740346
follow link,0.3458615293975728
food,0.23991378106521213
footer,0.04430012267444302
forc,0.00615470798078291
ford,-0.05305060494829115
forecast,-0.2851159710145142
foreign,0.4442733416666451
forese,0.0032688099114400668
forest,-0.20040731171201326
forev,0.18247467015822505
forget,0.11674598576612732
forgot,0.03062011970213031
form,-0.06767926721289481
form complet,0.001221422023574034
form inform,0.07695731096737368
formal,-0.15771120216716403
format,-0.029212586300730443
former,0.07011978453637896
formula,0.08072400199166904
forth,-0.04060573682364596
fortun,0.012377109231580072
forum,0.05028110148049995
forward,-0.9465491183439286
forward christi,-0.04663932135685351
forward curv,-0.1999868473011048
forward hear,-0.1924766598824407
forward kevin,-0.0980032503075602
forward look,0.3240301321633876
forward meet,-0.20816329161292557
forward messag,0.07504438425636213
forward mike,-0.06320133537833096
forward price,-0.08486178452237782
forward ravi,-0.05968418520016015
forward resum,-0.1442414295640789
forward see,-0.13964757858255478
forward shirley,-0.09341036794968181
forward stinson,-0.059256714612776755
forward talk,-0.16535343161282848
forward vinc,-0.28970429259678515
forward work,-0.11511030979861572
forward zimin,-0.08089451669966768
foss,-0.008118670542867414
found,0.42101537821080776
foundat,0.24563145062639535
founder,0.08585786634542728
four,0.03434036515743842
fourth,-0.26093379507124354
frame,-0.017527435560389815
framemak,0.17005652385700193
framework,-0.10137291518929621
franc,0.013338789532291236
franci,-0.038892989443329605
franci diebold,-0.03919908436427571
francisco,0.12549606208107103
frank,-0.0031337795846837005
free,1.199409683165002
free call,-0.1139754381177383
free contact,-0.2456132482709847
french,0.052586299733036995
french spanish,0.12844766063963592
frequenc,-0.05194844608060069
frequent,0.012061886540989783
fresh,0.305990660079641
fresh air,0.13599050280834515
fri,0.0225002990552727
fri mar,-0.03353226454091629
friday,-0.6653435902348585
friday april,-0.08282986035245173
friday decemb,-0.07111431003173735
friday march,-0.08512438887025651
friday may,-0.05837987937544075
friday septemb,-0.10707529835402142
friday th,-0.06905848025495959
friend,0.31733115712236815
friend mine,-0.07972702929366335
front,0.00029432059599635864
front end,0.01667798574699106
ft,0.05001052322053724
ftp,-0.08859400376378747
fuel,0.02110914014269685
fuel oil,-0.015200540761529033
full,0.014538960592667117
full time,-0.0535045190801361
fulli,0.3620697400293364
fun,0.12146659553959194
function,-0.20914683265861672
fund,0.6438653144630878
fundament,0.06759886742889992
futur,0.31445804295083085
futur mail,0.3156626451358409
futur success,0.12216705716255265
fw,-0.15038216527572892
fwd,-0.22061058110654397
fx,-0.15746613555809916
fyi,-0.4878751793279199
fyi forward,-0.07365439919235486
fyi vinc,-0.02250874177055467
ga,-0.12286345971033642
ga electr,-0.1301587657394724
ga market,-0.10825695554469739
ga model,-0.02347442885757945
ga pipelin,-0.04950421000295151
ga power,-0.13862453604201544
ga price,-0.08006673853465936
ga storag,-0.1904725375323187
gain,0.3150824226117628
gambl,0.03724166305675218
game,0.19017200308785023
gamma,-0.09098421620104138
gandi,-0.05460022121287813
gandi enron,-0.03126331100564792
gandi na,-0.028447808776502416
ganjoo,-0.10497928018325772
gap,0.29924611897968506
gappi,-0.052219802775473514
gari,-0.1188984903576123
gari hickerson,-0.11745978439889071
garp,-0.11866342809221983
garp convent,-0.037105496279086714
garven,-0.07736366589437338
gatech,-0.10851983052212681
gatech edu,-0.10851983052212681
gather,-0.05824088400794866
gave,-0.21014360966167636
gbm,-0.09346622757725276
gbp,-0.13373723990895725
geman,-0.09683646682740402
gene,-0.1368426441919189
gener,0.31171759202203997
gener unit,-0.08132580265949646
genethera,0.12861627503270834
gentlemen,-0.05909519801816563
geograph,-0.055165988530370975
georg,-0.10538637046914522
georgia,-0.060516957284258044
georgia institut,-0.07410140040031064
germani,0.08614162064625268
gerri,-0.030355552408402642
get,0.7585135823487481
get back,-0.0006793171034241273
get free,-0.32136651971435853
get inform,0.24019595195110868
get start,0.2069832004179424
get thing,0.03911711577861087
get togeth,-0.2084971323622344
get touch,-0.08884167378481846
gibner,-0.24064873545491378
gibner enron,-0.10973052027083531
gibner hou,-0.09655527843362328
gibner pm,-0.027166579442487668
gibner vice,-0.0203855108865235
gift,0.581549813557838
girl,0.30036369042698297
giusepp,-0.06183610738705148
give,-0.10062082700086228
give call,-0.2608101428189201
give opportun,-0.026099699075265822
give us,-0.051455880316008035
given,-0.5390365365162316
given endors,-0.13604715578564278
glad,-0.2641287231301454
glad meet,-0.019542131352903985
global,-0.44976837087361415
global market,-0.023876830846020554
global risk,-0.07131305328805612
gmt,0.02039890528230326
go,0.4230131282528762
go ahead,0.11107243987956655
go forward,-0.09796307649975539
go http,0.40931929340682804
go well,-0.0448213852989955
goal,-0.11505504508984352
god,0.46328961277243885
godbol,-0.018071308814545863
godbol committe,-0.026698575562377133
goe,-0.06865635755476591
gold,0.507911635583797
gone,0.03279387743946562
good,0.2887599452498096
good afternoon,-0.07208661159082688
good idea,-0.11297708489235322
good luck,0.08778924484358908
good morn,-0.08874834283581404
good time,-0.020371495537473104
goodpastur,-0.014402393017285612
gordon,-0.018419654937739765
gorni,-0.0201241283221926
got,0.456822244458629
gov,-0.05032299578922445
govern,0.16970106482580896
govern grant,0.02836131297190535
governor,-0.072812402983469
govt,-0.029168157269396748
gpcm,-0.14145823587830209
grade,-0.35914430933378494
graduat,-0.3737467254709164
graduat school,-0.23781034444224106
graduat student,-0.04657536990140728
graham,-0.07093120748338921
grand,0.2171158188744332
grant,-0.2443719840932206
grant masson,-0.15704671412687438
graph,-0.20158535018873977
graphic,0.057094603049157734
graphic softwar,0.17005652385700193
graphic suit,0.1106121178521839
grate,-0.11390859123593032
great,0.08959341755208546
great day,-0.1479584290634338
great errrectlon,0.11766318023919713
great weekend,-0.0808711679477008
greater,0.2032617264471184
greatli,-0.10071633936470868
greatli appreci,-0.20073117264732743
green,-0.05976889253404168
green card,0.021857581988544733
greet,-0.12322620710705245
greet london,-0.022800988519969305
greg,-0.21311620729993408
greg whalley,-0.10876736501832077
grid,-0.24883744206540637
griebl,-0.0943787298071616
grm,-0.058407091134606064
gro,-0.06631389692465646
ground,-0.045060261008997286
group,-0.5789269255324225
group enron,-0.10806243952227061
group good,-0.040899261484840896
group pleas,-0.0335395570777185
group updat,-0.005527657108039676
group vinc,-0.043966151973146614
group would,-0.0686386623827367
grow,0.20955160227127073
growth,0.30857002911538767
gsb,-0.0942623074092246
guangdong,0.024319234148134188
guarante,0.7315321096694569
guarante provid,0.21714494420015318
guess,-0.15316856774927964
guest,-0.033579763902794164
guid,0.44937472430091174
guidanc,-0.031410623327419195
guidelin,-0.11137005205642464
guy,-0.18400776959398632
gwen,-0.026401334384299025
gwyn,-0.07636773623131476
gwyn koepk,-0.051794723538529194
gzo,0.04678014755876194
gzo tue,0.08601481076759625
hagelmann,-0.018654206973798156
halal,0.0
half,-0.2068924258717321
hall,0.07460385502020607
hall univers,-0.011324129108795126
halliburton,-0.05567886790243381
hamilton,-0.07279121559832727
hand,-0.2288875078359677
handl,0.13986405319966413
hannon,-0.013573717506307982
hansen,-0.01730792273951007
happen,-0.1414965238140024
happi,-0.0270738527852939
happi new,-0.018575394137215533
hard,0.023958126063850164
hard copi,-0.15483137606832587
hardwar,0.15267865405615597
harri,-0.051761493330798845
harvard,0.14131290194610663
harvard busi,-0.1214097874506811
haymarket,-0.0205100888140139
hea,-0.4396643798713616
head,-0.07499955699969717
head research,-0.027882443243560952
headcount,-0.043375962502710946
health,0.4230748518976598
hear,0.09331731278612371
hear best,0.18003785201562245
hear regard,-0.022733934463265593
hear soon,-0.10080097918802379
heard,-0.37469154861030685
heart,0.21762775314879784
heat,0.17490993722717446
heat rate,-0.06665892077403794
heather,-0.022054360526336712
heaven,0.17988491848647128
heavi,0.16987534432909765
hector,-0.1440439756749622
hedg,-0.2445241543203174
held,-0.2611002034903143
helen,-0.09701576716429593
hello,0.5006123144113955
hello everyon,-0.4870188000585195
hello vinc,-0.33313053179180635
hello welcom,0.4209211117181244
hello would,0.12844766063963595
helo,0.05182033549970779
helo mailwisconsin,0.0824770915966925
help,0.3070973840452769
help desk,-0.22906046357405052
help us,0.1682098891095375
helyett,-0.22642050831605726
henc,-0.20242216936686291
henderson,-0.007869521599731774
henri,-0.0542526805727145
henwood,-0.1464685090364193
herein,0.2894008516522505
hesit,-0.18435623198792425
hesit contact,-0.24784438807190462
hewitt,-0.054093416727627894
hewitt lon,-0.03169137639671997
hey,0.3018887766427724
hi,-0.19615486689443187
hi shirley,-0.045834289037997335
hi thank,-0.01652594313661654
hi vinc,-0.48126876062497675
hib,-0.05894214920543433
hib visa,-0.046323882772967145
hickerson,-0.12361072834141569
high,0.660992708719154
high level,-0.03534475970965489
high tech,-0.021267852691417496
higher,-0.34389567104988505
highest,-0.1952172513762347
highli,-0.05555582635894655
highlight,-0.2468884344437334
hill,0.08143077224864192
hire,-0.2313887911134255
histor,-0.24804909072906167
histor data,-0.13119130409663884
histori,-0.1080685038101367
hit,0.03006083099233752
hold,-0.10748885018905091
hold compani,-0.06340826659632184
holiday,-0.38308189465502696
home,0.33181755741307245
home biz,0.17005652385700193
home html,-0.10081237834545506
home page,-0.6685124698661595
home phone,-0.0036659519437586777
homeland,0.12577585308477782
homeland secur,0.12577585308477782
homesit,0.12844766063963592
honor,-0.0172575900299634
hope,-0.8382941599083086
hope abl,-0.06273214775313381
hope see,-0.2525619598537841
hope well,-0.030300964378501338
host,0.3322483291333167
hot,0.6768087385133151
hot offer,0.13599050280834515
hotel,-0.08161894531909422
hotmail,0.11305845714205036
hotmail com,0.20625946670428347
hou,-0.513669404106101
hou ect,-0.501804094275727
hou ee,-0.1465099933301121
hour,0.10414381613306935
hour readi,0.11766318023919713
hourli,-0.1115702551457094
hous,0.0485446995865429
houston,-0.8858442442833329
houston common,-0.08012847519624533
houston research,-0.024977921403741835
houston texa,-0.24857691060673487
houston time,-0.04785849257523519
houston tx,-0.09461591148757742
houston vinc,-0.058374248692839845
houston visit,-0.06371431214186948
howard,-0.09862008424535129
howev,-0.38703693630286684
hr,-0.47725340604942573
hrgovcic,-0.052661716234374885
hrgovcic hou,-0.029941919910829326
hsb,-0.049048253277225895
hsb baylor,-0.10894437999739148
htm,-0.031234832543164077
html,-0.008272907702005188
html charset,0.18044730998862077
html martinj,-0.1022532498009876
http,1.5541202251649875
http garven,-0.08435194125649335
http hsb,-0.1022532498009876
http id,0.08601481076759625
http www,0.055379827798202386
huang,-0.07980260236542032
huang corp,-0.02259578604862377
hub,-0.10007464187090237
huge,0.38581810040364295
human,0.18068517331317252
human resourc,-0.21768931387355214
hundr,0.5890493503337328
hundr thousand,0.3704118820059975
hunter,-0.060228740830224885
huntington,-0.0736894719286256
hurrican,-0.25090479346498795
husband,0.3417871802945267
hyatt,-0.060934101157281435
iaf,-0.0931318601778308
iain,-0.08167068284684526
ian,-0.010142857868924224
ibm,0.19434099477611366
ibuyit,-0.10414135586245479
icon,0.0007049811812601299
id,0.177659255915613
id approv,-0.08012847519624533
id date,-0.13775721725890694
id gzo,0.08601481076759625
id password,-0.33238081930881147
idbi,-0.012726731943946797
idea,-0.09877789002030823
ideal,0.12488325294992157
ident,0.5469361057552599
identif,0.3077699752254468
identifi,-0.2467382657479217
ie,0.5199112131413395
ieor,-0.05443548330226508
ieor berkeley,-0.02693118608576842
ignor,0.2071816458698358
ii,-0.13704590480400974
iii,0.029991527451166185
ikenberri,-0.02891250360784839
il,0.21178768391490313
illiquid,-0.15876330606179265
illustr,-0.04983796824005862
ilug,0.31574123072539045
im,0.25361184777631407
imag,0.2581722656588015
imagin,0.22253768489948816
imagin like,0.13226395903669688
immedi,0.8324215353422973
impact,-0.19840068415161588
implement,-0.45345176899525996
impli,-0.0750304053110119
implic,-0.22708637601111037
import,0.022989385830013566
import normal,-0.14035425562360979
import role,0.07612040767756934
imposs,0.1609036139462712
impress,0.12255452355913951
improv,0.328617628751933
inc,0.44205752002466686
incent,-0.11745078678537606
