imdbID,Title,Year,Type,Genre,Director,Writer,Actors,Plot,Language,Country,Runtime,Rated,Awards,imdbRating,imdbVotes,Poster
tt17662096,The Kids in the Hall: Comedy Punks,2022,movie,Documentary,Reg Harkema,N/A,"Fred Armisen, Lauren Ash, Jay Baruchel","Through never before-seen archive material, interviews with celebrities, industry insiders, rabid fans and the Kids In The Hall themselves.",English,Canada,95 min,N/A,1 win & 6 nominations,8.1,482,https://m.media-amazon.com/images/M/MV5BMjQzYzQ0MTctZjAxMC00ZjQzLTgwNjItOTg2OTQzMTBiMzFmXkEyXkFqcGc@._V1_SX300.jpg
tt12800428,Game On! A Comedy Crossover Event,2020,series,"Comedy, Family",N/A,"Meg DeLoatch, Seth Kurland, Jason Berger","Gabriel Iglesias, Tia Mowry, Paul Wight","Worlds collide in this special event featuring familiar faces, surprise cameos and stories of spirited competition from four different comedy series.",English,United States,1 min,TV-G,N/A,5.5,469,https://m.media-amazon.com/images/M/MV5BZTRmZDRiNmEtYmZhOC00NmM4LWI1MDQtMzMyMzcwODE2Y2E0XkEyXkFqcGc@._V1_SX300.jpg
tt0466201,Comedy Inc.,2002–2007,series,Comedy,N/A,Sandra Faire,"Jennifer Robertson, Roman Danylo, Gavin Stephens",A sketch comedy television series featuring parodies.,English,Canada,N/A,N/A,3 nominations,2.9,457,https://m.media-amazon.com/images/M/MV5BNzg2NzgyN2UtZmI5NC00YjU3LWI5N2ItNzZiNjJlZDhjZGY2XkEyXkFqcGdeQXVyNDY5Nzk1Nw@@._V1_SX300.jpg
tt1018867,The Axis of Evil Comedy Tour,2008,movie,Comedy,Michael Simon,N/A,"Ahmed Ahmed, Aron Kader, Maz Jobrani, Dean Obeidallah","In a time when East and West do not seem to understand each other, top stand-up comics of Middle Eastern descent Ahmed Ahmed, Aron Kader, and Maz Jobrani take it upon themselves to single-handedly bridge the gap with an original comedy tour that has become one of the hottest concert tickets in the country. Special guest Dean Obeidallah, who's appeared on Saturday Night Live, Late Night with Conan O'Brien, and is a founder of the New York Arab-American Comedy Festival, joins the ""Axis of Evil"" creators for this sold-out, no-holds-barred event that has made headlines everywhere from CNN to Newsweek. Nothing is off-limits. Whether it's gay terrorists or the difficulty of flying in post-9/11 America, The Axis of Evil Comedy Tour blasts stereotypes with outrageous humor. Ahmed says he always knows who the air marshal is on a flight: ""It's the guy who's reading People magazine upside down and is looking right at me.""",English,USA,64 min,Not Rated,N/A,8.0,438,https://m.media-amazon.com/images/M/MV5BMjEzNDgyMzUwNV5BMl5BanBnXkFtZTcwNDMzOTE0MQ@@._V1_SX300.jpg
tt1415212,Comedy,2002,movie,"Animation, Short, Action, Drama, Fantasy",Kazuto Nakazawa,N/A,"Ai Maeda, Hikaru Midorikawa","A young girl, desperate to save her village, sets out in search of a legendary swordsman who accepts only rare books of a particular genre as payment.",Japanese,"Japan, Ireland",11 min,N/A,N/A,7.1,436,https://m.media-amazon.com/images/M/MV5BMDEyOGYwNzUtMTI2ZS00OTMzLTg3MzEtNDg2MTQzOGRiN2M0XkEyXkFqcGdeQXVyMTA1OTEwNjE@._V1_SX300.jpg
tt0058310,The Big Parade of Comedy,1964,movie,"Comedy, Documentary",Robert Youngson,Robert Youngson,"Clark Gable, Greta Garbo, The Marx Brothers","A compilation of scenes from classic MGM comedies from the silent era up to 1948's ""A Southern Yankee."" Among the films showcased are ""The Thin Man, "" ""A Night at the Opera, "" ""Dinner at Eight"" and ""Bonnie Scotland.""",English,United States,90 min,Approved,N/A,5.9,427,https://m.media-amazon.com/images/M/MV5BZDdiODJkOTAtNjczMy00NjY4LWI0YWUtODRkNzVhZDcxMTAwXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg
tt8751382,"The Truck Hudson Show, An Animated Sketch Comedy Special",2019,movie,"Animation, Comedy, Music",Truck Hudson,Truck Hudson,"Ted Alexandro, Ian Edwards, Truck Hudson","NY stand up comedian and actor Truck Hudson Performs in a hilarious sketch comedy show. Animated stand up, celebrity filled sketches, and musical comedy all performed by Truck Hudson.",N/A,United States,63 min,N/A,N/A,8.5,427,https://m.media-amazon.com/images/M/MV5BZGU1ZmJlMDEtNzM3MS00ZWRkLThhZGYtM2NkMzBjMzk1YjM0XkEyXkFqcGdeQXVyMTk5MzEwNjQ@._V1_SX300.jpg
tt0352046,Comedy Inc.,2003–2007,series,Comedy,N/A,N/A,"Paul McCarthy, Jim Russell, Emily Taheny","Sketch Comedy series, predominantly featuring send-ups and impersonations, but with the occasional original sketch.",English,Australia,N/A,N/A,9 nominations,7.2,421,https://m.media-amazon.com/images/M/MV5BMjg0MTc3ZDMtMGRhMy00NzgyLWEzYmUtNGU5MTFlYmZkNzk2XkEyXkFqcGdeQXVyNDY5Nzk1Nw@@._V1_SX300.jpg
tt5657014,Comedy Knockout,2016–2018,series,"Comedy, Game-Show",N/A,Mo Mandel,"Damien Lemon, Mo Mandel, Yamaneika Saunders",Up and coming comics compete in a race to the bottom.,English,United States,30 min,TV-14,N/A,2.7,417,https://m.media-amazon.com/images/M/MV5BNzI0MDU2MTQ4OV5BMl5BanBnXkFtZTgwMjMwODA5ODE@._V1_SX300.jpg
tt0361467,Confessions of a Teenage Drama Queen,2004,movie,"Comedy, Family, Music",Sara Sugarman,"Dyan Sheldon, Gail Parent","Lindsay Lohan, Megan Fox, Adam Garcia","When the teenager Mary Elizabeth Steppe, a.k.a. Lola, moves with her mother and two younger twin sisters from New York to the suburb of Dellwood, New Jersey, she has the feeling that her cultural and entertaining world ended. While in school, the displaced Lola becomes close friend of the unpopular Ella, who is also a great fan of the her favorite rock band Sidarthur. However, the most popular girl in the school, Carla Santini, disputes the lead role in an adaptation of Pygmalion with Lola and also the leadership of their mates. When the last concert of Sidarthur is sold-out, Lola plans with Ella to travel to New York and buy the tickets from scalpers. However, the girls get into trouble while helping the lead singer and Lola's idol Stu Wolf, changing their lives forever.",English,"Germany, United States, Canada",89 min,PG,1 win total,4.7,"33,006",https://m.media-amazon.com/images/M/MV5BMTIzMDE0MDQ5Ml5BMl5BanBnXkFtZTcwNTUwMDUyMQ@@._V1_SX300.jpg
tt33071426,The Drama,2026,movie,"Comedy, Drama, Romance",Kristoffer Borgli,Kristoffer Borgli,"Zendaya, Robert Pattinson, Alana Haim",A happily-engaged couple is put to the test when an unexpected turn sends their wedding week off the rails.,English,United States,105 min,R,N/A,7.5,"26,572","https://m.media-amazon.com/images/M/MV5BMTcwOGZhYmItYTg3ZS00NjUwLWJiMmQtMjU5YjEwYWY0NmNkXkEyXkFqcGc@._V1_QL75_UX380_CR0,16,380,562_.jpg"
tt1173427,Total Drama,2007–2014,series,"Animation, Action, Adventure",N/A,"Tom McGillis, Jennifer Pertsch","Christian Potenza, Clé Bennett, Rachel Wilson","A group of Canadian teenagers compete in a reality show in parody of reality shows. Everything about the genre is parodied here including the challenges, rules, surprise catches, romances, alliances, back-stabbing, eliminations, confessions, and all around insanity.","English, French, Spanish","Canada, United States, France",22 min,TV-PG,2 nominations total,7.4,"16,368",https://m.media-amazon.com/images/M/MV5BODhiMGRiMTQtOTc2ZS00NTdmLWE1MjUtMGJiZDRiMzJiMmNkXkEyXkFqcGc@._V1_SX300.jpg
tt0014624,A Woman of Paris: A Drama of Fate,1923,movie,"Drama, Romance",Charles Chaplin,Charles Chaplin,"Edna Purviance, Clarence Geldert, Carl Miller","Believing that she has been jilted by her artist fiance' Jean when he fails to meet her at the railway station, Marie St. Clair goes off to Paris alone. A year later, mistress of wealthy Pierre Revel, she meets Jean again. Misinterpreting events, she bounces back and forth between apparent security and true love.",English,United States,82 min,Passed,3 wins total,6.9,"6,548",https://m.media-amazon.com/images/M/MV5BOTFhYmZjZDUtMzZmMC00YzRmLTlmOTUtZjJlN2M1MzBjODFhXkEyXkFqcGc@._V1_SX300.jpg
tt0446724,Kim Possible: So the Drama,2005,movie,"Animation, Action, Adventure",Steve Loter,"Bob Schooley, Mark McCorkle","Christy Carlson Romano, Will Friedle, Nancy Cartwright","Dr. Drakken has an evil new plot for world domination, but his ultimate success depends upon finding out KP's weakness which may involve a new hottie at Middleton High School named Eric, who suddenly sparks feelings in Ron about Kim that resemble much more than friendship. To make matters worse, Bueno Nacho, Ron's favorite fast food chain has turned sour on him by bombarding him with little Devil diablo toys. Does this mean KP may finally have to surrender to Drakken once and for all?",English,United States,71 min,TV-G,1 nomination total,7.1,"5,317",https://m.media-amazon.com/images/M/MV5BMzNlMTUyMTAtZjNjMC00NTFmLWExYjAtZDU0ZjRkYjQwYWIzXkEyXkFqcGc@._V1_SX300.jpg
tt1833845,Eating Out: Drama Camp,2011,movie,Comedy,Q. Allan Brocka,"Q. Allan Brocka, Phillip J. Bartell","Chris Salvatore, Daniel Skelton, Aaron Milo","There's no shortage of drama or camp in the fourth installment of Q. Allan Brocka's hilarious Eating Out series. Zack and Casey's relationship is in a slump, but things are about to change at Dick Dickey's Drama Camp. Zack meets gorgeous Benji, and when they get cast as lovers in a sexed-up version of The Taming of the Shrew, their self-restraint is put to the test. Will Zack and Casey's relationship last with Benji in the picture?",English,United States,91 min,Not Rated,1 win,5.3,"2,605",https://m.media-amazon.com/images/M/MV5BMTM2NTI0ODE4NF5BMl5BanBnXkFtZTcwMTE0NTE2Nw@@._V1_SX300.jpg
tt3177810,Total Drama All Stars,2013–2014,series,"Animation, Action, Comedy",N/A,"Tom McGillis, Jennifer Pertsch","Christian Potenza, Clé Bennett, Megan Fahlenbock","Fourteen people from previous seasons return to the now radioactive free island, where they once again compete for one million dollars.",English,Canada,N/A,TV-PG,2 wins & 2 nominations,6.7,"2,534",https://m.media-amazon.com/images/M/MV5BN2IwY2UyZWYtMDEwMS00MWM1LThmYmUtYjk4NjIzNWYzYjYxXkEyXkFqcGc@._V1_SX300.jpg
tt3787754,Total Drama Presents: The Ridonculous Race,2015,series,"Animation, Action, Adventure",N/A,"Tom McGillis, Terry McGurrin, Jennifer Pertsch","Terry McGurrin, Scott McCord, Stacey DePass",Eighteen teams travel to 26 exotic locations worldwide to compete for one million dollars -- complete with a new host.,English,Canada,22 min,TV-PG,N/A,7.4,"2,357",https://m.media-amazon.com/images/M/MV5BMzY3YTNjMGItM2FlMC00ZmM4LTkyZjUtOTg1MjNmYTk2NzU0XkEyXkFqcGc@._V1_SX300.jpg
tt2733534,Total Drama Revenge of the Island,2012–2015,series,"Animation, Action, Comedy",N/A,"Tom McGillis, Jennifer Pertsch","Kevin Duhaney, Tyrone Savage, Barbara Mamabolo","Teens vs each other in a mock off cartoon reality show. All about the fight to win, no matter what.",English,Canada,N/A,TV-PG,1 nomination,6.8,"2,236",https://m.media-amazon.com/images/M/MV5BMjI0NTExNDA4NF5BMl5BanBnXkFtZTgwODQ3ODAxMzE@._V1_SX300.jpg
tt0808237,Drama/Mex,2006,movie,Drama,Gerardo Naranjo,Gerardo Naranjo,"Fernando Becerril, Diana García, Miriana Moro","Two interlaced stories unfold over the course of the same long, hot day in the once lush and now decadent resort town of Acapulco. The first involves the beautiful and cool Fernanda, who is forced to deal with the sudden emergence of her ex-lover, Chino. Her boyfriend, Gonzalo, must now compete with the intense sexual tension Fernanda and Chino share. The second story concerns Jamie, an office worker with hidden indiscretions, attempting suicide in a beachfront hotel-until a precocious and equally dishonest teenage girl disrupts his plan. They will all converge in a stark and harrowing portrayal of moral ambiguity.","Spanish, English",Mexico,93 min,Unrated,2 nominations total,5.9,"1,448",https://m.media-amazon.com/images/M/MV5BMDgxYTU4ODMtMDZjNy00OWFlLTg2ZjctYWYxZmQwZjZkMDk2XkEyXkFqcGc@._V1_SX300.jpg
tt14833702,A Little Daytime Drama,2021,movie,"Comedy, Romance",Heather Hawthorn Doyle,"Judith Berg, Sandra Berg","Jen Lilley, Ryan Paevey, Linda Dano","In order to save her daytime soap drama from cancellation, head writer Maggie must convince Darin (her real-life ex-boyfriend) to return to the show.",English,United States,84 min,TV-G,N/A,6.4,"1,227",https://m.media-amazon.com/images/M/MV5BYWMxYjI5NWUtM2EyMy00YmE5LWI3ZTItOGNiNjkwMWZmMjg4XkEyXkFqcGc@._V1_SX300.jpg
tt32832440,Family Drama,2024,movie,N/A,Akarsh,Akarsh,"Aashith, Abhay, Abhishek V","Dysfunctional family torn apart by selfishness and misguided schemes, each member pursuing their own agenda with disastrous consequences.",Kannada,India,150 min,N/A,N/A,5.9,"1,226",https://m.media-amazon.com/images/M/MV5BZmZkNTFiMmYtZjIzNS00ZjhiLTkwNDUtMGNlNmVhODVlNDBhXkEyXkFqcGc@._V1_SX300.jpg
tt0017743,Chang: A Drama of the Wilderness,1927,movie,"Documentary, Adventure, Drama","Merian C. Cooper, Ernest B. Schoedsack","Achmed Abdullah, Merian C. Cooper, Ernest B. Schoedsack","Kru, Chantui, Nah","Kru is a pioneer, living deeper in the jungle of northern Siam than any of his predecessors. He solves the problems caused by leopards and tigers attacking his stock by setting traps and killing those beasts. A baby chang (the Siamese word for elephant) is caught in his trap, and thinking he would tame it so it will work for him one day, he tethers it to a post under his house, which is on stilts. Its mother comes and destroys his house. Kru and his family flee to the village, where a mammoth herd of elephants suddenly appear and decimates the buildings in the village. But the villagers fight back.","English, German",United States,69 min,Passed,Nominated for 1 Oscar. 1 win & 1 nomination total,6.9,"1,152",https://m.media-amazon.com/images/M/MV5BNmVkNGE4MmUtN2ZlOC00Y2M3LWI4MDUtY2VkZDhiYWZlNTg3XkEyXkFqcGc@._V1_SX300.jpg
tt6026132,Drama Alert,2014–,series,"Comedy, Drama, News",N/A,N/A,"Daniel Keem, Yousef Erakat, Hulk Hogan",Daniel Keem reports about news on Twitter and Youtube while trying to be better and lose more weight than Scarce.,English,United States,N/A,TV-MA,N/A,1.5,990,https://m.media-amazon.com/images/M/MV5BOWE1ZTNkM2EtYTY5MC00MzZkLTk5MTYtN2Y3MTgwNGIwZDcyXkEyXkFqcGdeQXVyNjcxMTEwODY@._V1_SX300.jpg
tt1365451,Drama,2010,movie,Drama,Matias Lira,"Eliseo Altunaga, Sebastián Arrau, Matias Lira","Eusebio Arenas, Diego Ruiz, Isidora Urrejola","Three theater students, influenced by a professor and French theorist Antonin Artaud's acting technique, begin to experiment with their own lives, searching for real emotions and situations to bring onto the stage. Their obsession with becoming better actors leads them to their darkest sides, surpassing boundaries that neither they nor their teachers could ever imagine.",Spanish,"Chile, Argentina",80 min,N/A,N/A,4.9,713,https://m.media-amazon.com/images/M/MV5BMTY3NjEyMzgxMF5BMl5BanBnXkFtZTcwMzg1NzkxNA@@._V1_SX300.jpg
tt29116817,Total Drama Island: Reboot,2023–2024,series,"Animation, Action, Adventure",N/A,"Tom McGillis, Jennifer Pertsch","Terry McGurrin, Deven Christian Mack, Eman Ayaz",The most funny and dangerous reality cartoon show Total Drama is back with even more dangerous challenges.,English,Canada,N/A,TV-PG,3 nominations total,7.4,675,https://m.media-amazon.com/images/M/MV5BYzBlZWRlMDUtOTU2OS00NTNhLTk1ZjUtODNhMDM1Nzg5MGRiXkEyXkFqcGc@._V1_SX300.jpg
tt3015712,Drama,2012,movie,"Comedy, Romance, Thriller",Yograj Bhat,"Yograj Bhat, Vikas","Yash, Radhika Pandit, Sathish Neenasam","A routine tale, the story begins with Venkata (Yash) a young student who has few issues in life. This takes a turn when he sees Nandini (Radhika) and falls for her. Meanwhile, Nandini gives him a kiss one day and in return she demands revenge on the principal who slapped her in front of everyone. Turned on by her kisses, Venkata takes the help of his friend Satish and together they end up tonsuring the head of the principal. From then on, the drama begins as he has to bail himself out. What happens after that forms the rest of the story.",Kannada,India,N/A,N/A,3 wins & 4 nominations,7.0,569,https://m.media-amazon.com/images/M/MV5BZDNhNzJlNmMtMDg5Ni00MGI1LTkyNDctMTgyYjE5MDc2MjgxXkEyXkFqcGdeQXVyNTE0NDY5Njc@._V1_SX300.jpg
tt8426964,Drama,2018,movie,"Comedy, Drama",Ranjith,Ranjith,"Mohanlal, Kaniha, Arundathi Nag","Set in UK, Drama follows the hilarious yet enthralling journey of a funeral director, who sets out to fulfill the final wish of one of his clients.",Malayalam,"India, United Kingdom",146 min,N/A,N/A,4.3,550,https://m.media-amazon.com/images/M/MV5BZmUyMDQxMGYtZDlmYS00OGQxLTk4ZWItYzNjZDU1MzY4ZjczXkEyXkFqcGc@._V1_SX300.jpg
tt11570224,Abla Fahita: Drama Queen,2021,series,"Comedy, Crime, Drama",N/A,Abla Fahita,"Caro, Abla Fahita, Nick Shakoour","The series which is considered Abla Fahita's first foyer into the drama world - highlights her human side in an action-packed comedy-drama. The illustrious diva goes on the run after being implicated in a crime. Separated from her children, Caro and Boudi, and shunned by society, how far will Abla go to claim them back?","Arabic, Turkish, English",Egypt,N/A,TV-14,N/A,6.5,489,https://m.media-amazon.com/images/M/MV5BMGZjZjljZjItNjRjNC00ZDE5LTkyZjUtZTc1NjFiYWVjYzI2XkEyXkFqcGc@._V1_SX300.jpg
tt22751880,Vardy v Rooney: A Courtroom Drama,2022,series,"Biography, Drama",Oonagh Kearney,"Chris Atkins, Michael Foott","Lindokuhle Justice Khanyile, Natalia Tena, Michael Sheen","Follows the Wagatha Christie case, a UK High Court defamation case between Rebekah Vardy and Coleen Rooney. Rooney famously tried to catch out Vardy for selling news stories about her to the tabloids, using sleuth tactics.",N/A,United Kingdom,N/A,N/A,1 nomination,6.1,454,https://m.media-amazon.com/images/M/MV5BZDliY2ZjNDEtYzUwYy00MWU1LTk5M2ItYjE3YTJmZmE1NWM4XkEyXkFqcGc@._V1_SX300.jpg
tt15114612,Family Drama,2021,movie,Drama,Meher Tej,Meher Tej,"Teja Kasarapu, Pooja Kiran, Shruthi Meher","A dysfunctional family, a serial killer on the loose and when both the worlds meet, it topples many lives .",N/A,India,132 min,N/A,N/A,7.3,392,https://m.media-amazon.com/images/M/MV5BN2RlYjVjZDktYjdmYy00OWY1LWEyYmEtYTdiMzI0MjdkMDhkXkEyXkFqcGdeQXVyMTI1NDEyNTM5._V1_SX300.jpg
tt30768610,I Became the Lead in a BL Drama: Crank up Edition,2023–2025,series,"Comedy, Romance",N/A,N/A,"Alan Abe, Nichika Akutsu, Yûki Ogoe","When former child star Aoyagi must reside with popular actor Akafuji for an upcoming BL manga adaptation, he suspects Akafuji despises him. Unbeknownst to Aoyagi, Akafuji is his biggest admirer, leading to humorous misunderstandings.",Japanese,Japan,N/A,N/A,N/A,7.2,354,https://m.media-amazon.com/images/M/MV5BZjNjNmIyZDctY2M5MC00N2M0LTkwYmItYTc1MDQzNzk5NWJjXkEyXkFqcGc@._V1_SX300.jpg
tt0162536,The Photo-Drama of Creation,1914,movie,"Documentary, Drama, History",Charles Taze Russell,Charles Taze Russell,N/A,"The Photo-Drama of Creation, is a four-part Christian film produced by the Watch Tower Bible and Tract Society of Pennsylvania. The film presents the Bible Students beliefs about God's plan from the creation of the earth through to the end of the 1,000 year reign of Christ.",English,United States,480 min,N/A,N/A,6.9,298,https://m.media-amazon.com/images/M/MV5BNDg1NDlkNmYtMGVjNC00MTZmLWFjNWItMDFmNzgxODQ3NDg3XkEyXkFqcGc@._V1_SX300.jpg
tt6811662,Shingeki no Kyojin: Picture Drama,2013–2014,series,"Animation, Short, Comedy",Kenshiro Morii,"Hajime Isayama, Kenshiro Morii","Yûki Kaji, Yui Ishikawa, Marina Inoue","Following the characters of Attack on Titan, this comedy Chibi show explores their days in training from a satirical angel.",Japanese,Japan,7 min,N/A,N/A,6.7,244,https://m.media-amazon.com/images/M/MV5BMTllYjJkYjYtNTAyZC00NzllLThhMWYtY2ZkYmM2ZWJmOTQ1XkEyXkFqcGc@._V1_SX300.jpg
tt21337754,A Little Family Drama,2024,movie,"Comedy, Drama",Nadia Zoe,"Ramon O. Torres, Nadia Zoe","Marissa Reyes, Alma Martinez, Jeff Meacham","A Mexican American family, whose lives revolve around their legendary restaurant, prepares for their annual family reunion dinner oblivious to the fact that a shattered taco truck dream is about to change everything.",English,United States,87 min,PG-13,10 wins & 2 nominations total,N/A,207,https://m.media-amazon.com/images/M/MV5BMjY2N2YxNmQtMDcxYS00ZjY5LWJkYzItMDk0NGZhMjI2ZWFhXkEyXkFqcGc@._V1_SX300.jpg
tt14239088,Drama Club,2021,series,Comedy,N/A,"Monica Sherer, Madeline Whitby","Telci Huynh, Nathan Janak, Meraki Brennan",Drama Club follows a group of middle schoolers as they shine a light on the inner workings of their school's overlooked drama club.,English,United States,22 min,TV-G,N/A,5.8,198,https://m.media-amazon.com/images/M/MV5BNmNjOTBlOWQtMmEwNi00ZGEyLWFmOTYtNWRkNDVmZGVlN2Q2XkEyXkFqcGdeQXVyMjMyODc0MjY@._V1_SX300.jpg
tt28628302,Love Like a K-Drama,2023–,series,"Game-Show, Reality-TV, Romance",N/A,Osamu Suzuki,"Yûko Fueki, Haruna Kondô, Shûsuke Fukutoku","Pairs of actors search for romantic chemistry while trying to land lead roles in Korean dramas; dreams, romance and friendship intertwine in this dating series, leading to love and heartbreak.","Korean, Japanese",Japan,N/A,TV-MA,N/A,6.3,165,https://m.media-amazon.com/images/M/MV5BNTliODMyYzEtZjU3Yy00NWZmLTlkYWYtZmEzOGM0MTg5ODFlXkEyXkFqcGc@._V1_SX300.jpg
tt7378052,Musical Drama Chinese Gospel Choir 19th Performance,2017,movie,Drama,Bao Da,N/A,N/A,"Under a starry, quiet and peaceful night sky, a group of Christians earnestly awaiting the return of the Savior sing and dance to cheerful music. When they hear the joyful news ""God has returned"" and ""God has uttered new words"", they are surprised and excited. They think: ""God has returned? He has already appeared?!"" With curiosity and uncertainty, one after another, they step into the journey of seeking God's new words. In their arduous seeking, some people are questioning while others simply accept it. Some people look on without comment, while others make suggestions and search for answers in the Bible-they look but in the end it is fruitless.... Just when they become discouraged, a witness brings them a copy of the Age of Kingdom Bible, and they are deeply attracted to the words in the book. What kind of book is this really? Have they actually found the new words that God has uttered in that book? Have they welcomed the appearance of God?Every Nation Worships the Practical God1. This time, God comes to do work not in a spiritual body but in a very ordinary one. Not only is it the body of God's second incarnation, but also the body in which God returns. It is a very ordinary flesh. In Him, you cannot see anything that is different from others, but you can receive from Him the truths you have never heard before, receive from Him the truths you have never heard before. This insignificant flesh is the embodiment of all the words of truth from God, that which undertakes God's work in the last days, and an expression of the whole of God's disposition for man to come to know. Did you not desire greatly to see the God in heaven? Did you not desire greatly to understand the God in heaven? Did you not desire greatly to see the destination of mankind? He will tell you all these secrets that no one can ever tell you, and He will even tell you of the truths that you do not understand. He is your gate into the kingdom, and your guide into the new age.2. Such an ordinary flesh holds many unfathomable mysteries. His deeds may be inscrutable to you, but the goal of all the work He does is sufficient for you to see that He is not a simple flesh as man believes. For He represents the will of God as well as the care shown by God toward mankind in the last days. For He represents the will of God as well as the care shown by God toward mankind in the last days. Though you cannot hear the words He speaks that seem to shake the heavens and earth or see His eyes like blazing flames, and though you cannot feel the discipline of His iron rod, you can hear from His words the fury of God and know that God shows compassion for mankind; you can see the righteous disposition of God and His wisdom, and moreover, realize the concern and care that God has for all mankind.3. The work of God in the last days is to allow man to see the God in heaven live among men on earth, and to enable man to come to know, obey, revere, and love God. This is why He has returned to flesh for a second time. Though what man sees this day is a God that is the same as man, a God with a nose and two eyes, and an unremarkable God, in the end God will show you that without the existence of this man, the heaven and earth will undergo a tremendous change; without the existence of this man, the heaven will grow dim, the earth will become chaos, and all mankind will live in famine and plagues. He will show you that without the salvation of God incarnate in the last days, then God would have long ago destroyed all mankind in hell; without the existence of this flesh, then you would forever be chief of sinners and corpses evermore....from ""Do You Know? God Has Done a Great Thing Among Men"" in The Word Appears in the FleshEastern Lightning, The Church of Almighty God was created because of the appearance and work of Almighty God, the second coming of the Lord Jesus, Christ of the last days. It is made up of all those who accept Almighty God's work in the last days and are conquered and saved by His words. It was entirely founded by Almighty God personally and is led by Him as the Shepherd. It was definitely not created by a person. Christ is the truth, the way, and the life. God's sheep hear God's voice. As long as you read the words of Almighty God, you will see God has appeared.Special statement: This video production was produced as a not-for-profit piece by the Church of Almighty God. The actors that appear in this production are performing on a not-for-profit basis, and have not been paid in any way. This video may not be distributed for profit to any third party, and we hope that everyone will share it and distribute it openly. When you distribute it, please note the source. Without the consent of the Church of Almighty God, no organization, social group, or individual may tamper with or misrepresent the contents of this video.",Chinese,South Korea,N/A,N/A,2 nominations,8.4,164,https://m.media-amazon.com/images/M/MV5BYTNhYWIwN2ItMWY1Ny00NWQ2LWI1OWMtOWI5ZTU2YzE1OGY3XkEyXkFqcGdeQXVyNzgwNDExMjI@._V1_SX300.jpg
tt0090846,Circle of Violence: A Family Drama,1986,movie,Drama,David Greene,William Wood,"Tuesday Weld, Geraldine Fitzgerald, Peter Bonerz","Georgia Benfield is at a difficult place in her life; her husband, Pete has left her for a younger woman, her teenage son, Chris is unmanageable, and she's struggling financially when her widowed mother, Charlotte moves in. Amid juggling a new full-time job, raising two children, and her failing marriage, the constant bickering between mother and daughter continues as it has ever since Georgia was a child. Finally, at her wit's end, Georgia loses control and begins physically abusing her elderly mother, just as Georgia had been abused herself as a child. As family and friends slowly begin to learn of the abuse, and long buried family secrets come to light, both mother and daughter must learn to accept the past, to change what is happening at present, in order to face a better future.",English,United States,90 min,Not Rated,1 win & 2 nominations,6.1,162,https://m.media-amazon.com/images/M/MV5BMjlmYmNjNWQtNzIxNC00ODc4LTg3MDUtYTgzZmQ3ODBlNTU5XkEyXkFqcGc@._V1_SX300.jpg
tt28349668,Queens of Drama,2024,movie,"Comedy, Musical, Romance",Alexis Langlois,"Carlotta Coco, Thomas Colineau, Alexis Langlois","Louiza Aura, Gio Ventura, Alma Jodorowsky","Pop diva Mimi Madamour's career peaks in 2005 before spiraling downwards due to her tumultuous love affair with punk icon Billie Kohler, their passionate and rage-fueled relationship playing out on stage for half a century.",French,"Belgium, France",114 min,N/A,2 nominations total,N/A,144,https://m.media-amazon.com/images/M/MV5BNGU0YTUxYTAtYTUxNS00N2Y3LThjOWItODUzMjZiZjc2MmJlXkEyXkFqcGc@._V1_SX300.jpg
tt3901006,Drama Drama,2019,movie,"Comedy, Family, Musical",Martin Guigui,"Brian Lukow, Martin Guigui","Ana Golja, Cheri Oteri, Michelle DeFraites","The most unlikely pairing of teen-age girls end up bonding to form the pop group Drama Drama, and make a stand against bullying in their high school.",English,United States,103 min,PG-13,N/A,4.7,139,https://m.media-amazon.com/images/M/MV5BMDdkMTVmYzMtYWZmOC00OWJkLTkxMWUtYzE1OTU0Y2RkYmY3XkEyXkFqcGdeQXVyNzU4ODEwNDI@._V1_SX300.jpg
tt14556402,Total Drama World Tour,2010–,series,Comedy,N/A,N/A,"Peter Oldring, Brian Froud",The Total Drama Island Cast reunite for a third time with two new additions for another chance to win and get the big money prize competing all around the world!,N/A,N/A,N/A,N/A,N/A,N/A,136,https://m.media-amazon.com/images/M/MV5BNDQ0MzY3NjEtMmJhMi00YzA3LTkwNGEtYTJhNjEzMWVhMjE2XkEyXkFqcGdeQXVyMTA1NDgyMDYz._V1_SX300.jpg
tt11580628,Drama Girl,2020,movie,"Documentary, Drama",Vincent Boy Kars,"Vincent Boy Kars, Jolein Laarman","Leyla de Muynck, Pierre Bokma, Elsie de Brauw",An experimental blend of documentary and fiction which challenges a young woman to cope with a number of key episodes from her recent past by reenacting them.,Dutch,Netherlands,90 min,N/A,1 win & 2 nominations,6.4,136,https://m.media-amazon.com/images/M/MV5BZjI4OTY0ODYtZWYyMS00ZjA4LWFkNjUtYzYzMWRjMzQ4NTdmXkEyXkFqcGc@._V1_SX300.jpg
