imdbID,Title,Year,Type,Genre,Director,Writer,Actors,Plot,Language,Country,Runtime,Rated,Awards,imdbRating,imdbVotes,Poster
tt22751880,Vardy v Rooney: A Courtroom Drama,2022,series,"Biography, Drama",Oonagh Kearney,"Chris Atkins, Michael Foott","Lindokuhle Justice Khanyile, Natalia Tena, Michael Sheen","Follows the Wagatha Christie case, a UK High Court defamation case between Rebekah Vardy and Coleen Rooney. Rooney famously tried to catch out Vardy for selling news stories about her to the tabloids, using sleuth tactics.",,United Kingdom,,,1 nomination,6.1,454,https://m.media-amazon.com/images/M/MV5BZDliY2ZjNDEtYzUwYy00MWU1LTk5M2ItYjE3YTJmZmE1NWM4XkEyXkFqcGc@._V1_SX300.jpg
tt15114612,Family Drama,2021,movie,Drama,Meher Tej,Meher Tej,"Teja Kasarapu, Pooja Kiran, Shruthi Meher","A dysfunctional family, a serial killer on the loose and when both the worlds meet, it topples many lives .",,India,132 min,,,7.3,392,https://m.media-amazon.com/images/M/MV5BN2RlYjVjZDktYjdmYy00OWY1LWEyYmEtYTdiMzI0MjdkMDhkXkEyXkFqcGdeQXVyMTI1NDEyNTM5._V1_SX300.jpg
tt30768610,I Became the Lead in a BL Drama: Crank up Edition,2023–2025,series,"Comedy, Romance",,,"Alan Abe, Nichika Akutsu, Yûki Ogoe","When former child star Aoyagi must reside with popular actor Akafuji for an upcoming BL manga adaptation, he suspects Akafuji despises him. Unbeknownst to Aoyagi, Akafuji is his biggest admirer, leading to humorous misunderstandings.",Japanese,Japan,,,,7.2,354,https://m.media-amazon.com/images/M/MV5BZjNjNmIyZDctY2M5MC00N2M0LTkwYmItYTc1MDQzNzk5NWJjXkEyXkFqcGc@._V1_SX300.jpg
tt0162536,The Photo-Drama of Creation,1914,movie,"Documentary, Drama, History",Charles Taze Russell,Charles Taze Russell,,"The Photo-Drama of Creation, is a four-part Christian film produced by the Watch Tower Bible and Tract Society of Pennsylvania. The film presents the Bible Students beliefs about God's plan from the creation of the earth through to the end of the 1,000 year reign of Christ.",English,United States,480 min,,,6.9,298,https://m.media-amazon.com/images/M/MV5BNDg1NDlkNmYtMGVjNC00MTZmLWFjNWItMDFmNzgxODQ3NDg3XkEyXkFqcGc@._V1_SX300.jpg
tt6811662,Shingeki no Kyojin: Picture Drama,2013–2014,series,"Animation, Short, Comedy",Kenshiro Morii,"Hajime Isayama, Kenshiro Morii","Yûki Kaji, Yui Ishikawa, Marina Inoue","Following the characters of Attack on Titan, this comedy Chibi show explores their days in training from a satirical angel.",Japanese,Japan,7 min,,,6.7,244,https://m.media-amazon.com/images/M/MV5BMTllYjJkYjYtNTAyZC00NzllLThhMWYtY2ZkYmM2ZWJmOTQ1XkEyXkFqcGc@._V1_SX300.jpg
tt21337754,A Little Family Drama,2024,movie,"Comedy, Drama",Nadia Zoe,"Ramon O. Torres, Nadia Zoe","Marissa Reyes, Alma Martinez, Jeff Meacham","A Mexican American family, whose lives revolve around their legendary restaurant, prepares for their annual family reunion dinner oblivious to the fact that a shattered taco truck dream is about to change everything.",English,United States,87 min,PG-13,10 wins & 2 nominations total,,207,https://m.media-amazon.com/images/M/MV5BMjY2N2YxNmQtMDcxYS00ZjY5LWJkYzItMDk0NGZhMjI2ZWFhXkEyXkFqcGc@._V1_SX300.jpg
tt14239088,Drama Club,2021,series,Comedy,,"Monica Sherer, Madeline Whitby","Telci Huynh, Nathan Janak, Meraki Brennan",Drama Club follows a group of middle schoolers as they shine a light on the inner workings of their school's overlooked drama club.,English,United States,22 min,TV-G,,5.8,198,https://m.media-amazon.com/images/M/MV5BNmNjOTBlOWQtMmEwNi00ZGEyLWFmOTYtNWRkNDVmZGVlN2Q2XkEyXkFqcGdeQXVyMjMyODc0MjY@._V1_SX300.jpg
tt28628302,Love Like a K-Drama,2023–,series,"Game-Show, Reality-TV, Romance",,Osamu Suzuki,"Yûko Fueki, Haruna Kondô, Shûsuke Fukutoku","Pairs of actors search for romantic chemistry while trying to land lead roles in Korean dramas; dreams, romance and friendship intertwine in this dating series, leading to love and heartbreak.","Korean, Japanese",Japan,,TV-MA,,6.3,165,https://m.media-amazon.com/images/M/MV5BNTliODMyYzEtZjU3Yy00NWZmLTlkYWYtZmEzOGM0MTg5ODFlXkEyXkFqcGc@._V1_SX300.jpg
tt7378052,Musical Drama Chinese Gospel Choir 19th Performance,2017,movie,Drama,Bao Da,,,"Under a starry, quiet and peaceful night sky, a group of Christians earnestly awaiting the return of the Savior sing and dance to cheerful music. When they hear the joyful news ""God has returned"" and ""God has uttered new words"", they are surprised and excited. They think: ""God has returned? He has already appeared?!"" With curiosity and uncertainty, one after another, they step into the journey of seeking God's new words. In their arduous seeking, some people are questioning while others simply accept it. Some people look on without comment, while others make suggestions and search for answers in the Bible-they look but in the end it is fruitless.... Just when they become discouraged, a witness brings them a copy of the Age of Kingdom Bible, and they are deeply attracted to the words in the book. What kind of book is this really? Have they actually found the new words that God has uttered in that book? Have they welcomed the appearance of God?Every Nation Worships the Practical God1. This time, God comes to do work not in a spiritual body but in a very ordinary one. Not only is it the body of God's second incarnation, but also the body in which God returns. It is a very ordinary flesh. In Him, you cannot see anything that is different from others, but you can receive from Him the truths you have never heard before, receive from Him the truths you have never heard before. This insignificant flesh is the embodiment of all the words of truth from God, that which undertakes God's work in the last days, and an expression of the whole of God's disposition for man to come to know. Did you not desire greatly to see the God in heaven? Did you not desire greatly to understand the God in heaven? Did you not desire greatly to see the destination of mankind? He will tell you all these secrets that no one can ever tell you, and He will even tell you of the truths that you do not understand. He is your gate into the kingdom, and your guide into the new age.2. Such an ordinary flesh holds many unfathomable mysteries. His deeds may be inscrutable to you, but the goal of all the work He does is sufficient for you to see that He is not a simple flesh as man believes. For He represents the will of God as well as the care shown by God toward mankind in the last days. For He represents the will of God as well as the care shown by God toward mankind in the last days. Though you cannot hear the words He speaks that seem to shake the heavens and earth or see His eyes like blazing flames, and though you cannot feel the discipline of His iron rod, you can hear from His words the fury of God and know that God shows compassion for mankind; you can see the righteous disposition of God and His wisdom, and moreover, realize the concern and care that God has for all mankind.3. The work of God in the last days is to allow man to see the God in heaven live among men on earth, and to enable man to come to know, obey, revere, and love God. This is why He has returned to flesh for a second time. Though what man sees this day is a God that is the same as man, a God with a nose and two eyes, and an unremarkable God, in the end God will show you that without the existence of this man, the heaven and earth will undergo a tremendous change; without the existence of this man, the heaven will grow dim, the earth will become chaos, and all mankind will live in famine and plagues. He will show you that without the salvation of God incarnate in the last days, then God would have long ago destroyed all mankind in hell; without the existence of this flesh, then you would forever be chief of sinners and corpses evermore....from ""Do You Know? God Has Done a Great Thing Among Men"" in The Word Appears in the FleshEastern Lightning, The Church of Almighty God was created because of the appearance and work of Almighty God, the second coming of the Lord Jesus, Christ of the last days. It is made up of all those who accept Almighty God's work in the last days and are conquered and saved by His words. It was entirely founded by Almighty God personally and is led by Him as the Shepherd. It was definitely not created by a person. Christ is the truth, the way, and the life. God's sheep hear God's voice. As long as you read the words of Almighty God, you will see God has appeared.Special statement: This video production was produced as a not-for-profit piece by the Church of Almighty God. The actors that appear in this production are performing on a not-for-profit basis, and have not been paid in any way. This video may not be distributed for profit to any third party, and we hope that everyone will share it and distribute it openly. When you distribute it, please note the source. Without the consent of the Church of Almighty God, no organization, social group, or individual may tamper with or misrepresent the contents of this video.",Chinese,South Korea,,,2 nominations,8.4,164,https://m.media-amazon.com/images/M/MV5BYTNhYWIwN2ItMWY1Ny00NWQ2LWI1OWMtOWI5ZTU2YzE1OGY3XkEyXkFqcGdeQXVyNzgwNDExMjI@._V1_SX300.jpg
tt0090846,Circle of Violence: A Family Drama,1986,movie,Drama,David Greene,William Wood,"Tuesday Weld, Geraldine Fitzgerald, Peter Bonerz","Georgia Benfield is at a difficult place in her life; her husband, Pete has left her for a younger woman, her teenage son, Chris is unmanageable, and she's struggling financially when her widowed mother, Charlotte moves in. Amid juggling a new full-time job, raising two children, and her failing marriage, the constant bickering between mother and daughter continues as it has ever since Georgia was a child. Finally, at her wit's end, Georgia loses control and begins physically abusing her elderly mother, just as Georgia had been abused herself as a child. As family and friends slowly begin to learn of the abuse, and long buried family secrets come to light, both mother and daughter must learn to accept the past, to change what is happening at present, in order to face a better future.",English,United States,90 min,Not Rated,1 win & 2 nominations,6.1,162,https://m.media-amazon.com/images/M/MV5BMjlmYmNjNWQtNzIxNC00ODc4LTg3MDUtYTgzZmQ3ODBlNTU5XkEyXkFqcGc@._V1_SX300.jpg
tt28349668,Queens of Drama,2024,movie,"Comedy, Musical, Romance",Alexis Langlois,"Carlotta Coco, Thomas Colineau, Alexis Langlois","Louiza Aura, Gio Ventura, Alma Jodorowsky","Pop diva Mimi Madamour's career peaks in 2005 before spiraling downwards due to her tumultuous love affair with punk icon Billie Kohler, their passionate and rage-fueled relationship playing out on stage for half a century.",French,"Belgium, France",114 min,,2 nominations total,,144,https://m.media-amazon.com/images/M/MV5BNGU0YTUxYTAtYTUxNS00N2Y3LThjOWItODUzMjZiZjc2MmJlXkEyXkFqcGc@._V1_SX300.jpg
tt3901006,Drama Drama,2019,movie,"Comedy, Family, Musical",Martin Guigui,"Brian Lukow, Martin Guigui","Ana Golja, Cheri Oteri, Michelle DeFraites","The most unlikely pairing of teen-age girls end up bonding to form the pop group Drama Drama, and make a stand against bullying in their high school.",English,United States,103 min,PG-13,,4.7,139,https://m.media-amazon.com/images/M/MV5BMDdkMTVmYzMtYWZmOC00OWJkLTkxMWUtYzE1OTU0Y2RkYmY3XkEyXkFqcGdeQXVyNzU4ODEwNDI@._V1_SX300.jpg
tt14556402,Total Drama World Tour,2010–,series,Comedy,,,"Peter Oldring, Brian Froud",The Total Drama Island Cast reunite for a third time with two new additions for another chance to win and get the big money prize competing all around the world!,,,,,,,136,https://m.media-amazon.com/images/M/MV5BNDQ0MzY3NjEtMmJhMi00YzA3LTkwNGEtYTJhNjEzMWVhMjE2XkEyXkFqcGdeQXVyMTA1NDgyMDYz._V1_SX300.jpg
tt11580628,Drama Girl,2020,movie,"Documentary, Drama",Vincent Boy Kars,"Vincent Boy Kars, Jolein Laarman","Leyla de Muynck, Pierre Bokma, Elsie de Brauw",An experimental blend of documentary and fiction which challenges a young woman to cope with a number of key episodes from her recent past by reenacting them.,Dutch,Netherlands,90 min,,1 win & 2 nominations,6.4,136,https://m.media-amazon.com/images/M/MV5BZjI4OTY0ODYtZWYyMS00ZjA4LWFkNjUtYzYzMWRjMzQ4NTdmXkEyXkFqcGc@._V1_SX300.jpg
tt11341924,Drama,2020,series,Comedy,,Dani Amor,"Elisabet Casanovas, Artur Busquets, Júlia Bonjoch","'Drama' tells Africa's story (Elisabet Casanovas), a 20-year-old who lives in a shared apartment that is falling apart, has a precarious job and sees how her life changes radically when she discovers she got pregnant and does not know by whom.","Spanish, Catalan",,,,,7.5,134,https://m.media-amazon.com/images/M/MV5BYzEyMGQwNTktOGMyNS00NWI3LTllZTUtMGJkMzM5YzJmMzMwXkEyXkFqcGc@._V1_SX300.jpg
tt8976760,"Mariah: The Diva, the Demons, the Drama",2018,movie,"Biography, Drama",Russell Eatough,,"Mariah Carey, Andrei Claude, Lara Amanda Guimaraes Norton","In 2003, Mariah was the most successful female recording artist of all time. Her marriage to Tommy Mottola in 1993 was a turning point in her life, which all began to fall apart when she started to struggle with her mental health.",English,United Kingdom,90 min,,,6.9,127,https://m.media-amazon.com/images/M/MV5BZTRkY2NjNTgtZjg0Mi00YzA0LWFhMzAtZjEwZWNjYzQ0ODRlXkEyXkFqcGc@._V1_SX300.jpg
tt0209993,"The Death of a Composer: Rosa, a Horse Drama",1999,movie,Music,Peter Greenaway,Peter Greenaway,"Lyndon Terracini, Miranda van Kralingen, Marie Angel","This is a TV adaptation of a 1993 opera entitled ""Rosa,"" with a libretto by Greenaway and score by Louis Andriessen. ""Rosa"" is the first in a projected series of 10 operas, each dealing with the death of a famous composer - some r...",English,Netherlands,90 min,,1 win,6.7,126,https://m.media-amazon.com/images/M/MV5BMTk1MWE4NTctZDJjYi00NmRiLThkZDAtNDFhMjYzZTRlNzQxXkEyXkFqcGdeQXVyMDY4MzkyNw@@._V1_SX300.jpg
tt6957816,Bloody Drama,2017,movie,Horror,Colin Bressler,Colin Bressler,"Cristina Cruz Rodríguez, Katusha Robert, Sky Hawkes","Bloody drama follows the story of a pool party involving five former college sororiety sisters attempting one last weekend blowout. While trying hard to grab onto their fun youth filled past they are faced with what is their troubled divisive present. As they water down their issues with booze and drugs unbeknownst to them an evil lurks around them with murderous convictions. How much carnage will not only their personal resentments cause but will this insidious create? Bloody Drama is a throwback to the great horror films of our past, Halloween, Friday the 13th, and Nightmare on elm street.",English,United States,84 min,,1 win,3.5,125,https://m.media-amazon.com/images/M/MV5BZWQzYzJiZmEtY2EyNy00NjM0LWI5MzgtNGNmNmY4NTY4MjM1XkEyXkFqcGc@._V1_SX300.jpg
tt0028809,The Shanghai Drama,1938,movie,Drama,Georg Wilhelm Pabst,"Alexandre Arnoux, Oscar Paul Gilbert, Henri Jeanson","Christl Mardayn, Louis Jouvet, Raymond Rouleau","A Russian emigrant sings in a Shanghai nightclub under the assumed name of Kay Murphy. All she dreams of is a peaceful life with her daughter Vera. But this is only a pipe dream as she has been forced by her former lover Ivan to work for a secret criminal organization, ""The Black Dragon"". Vera, who studies in a Hong Kong boarding-school, knows nothing about her mother's past. When Ivan, who is also Vera's father, resurfaces and blackmails Kay, the young woman is determined to fight back...",French,France,76 min,,,6.5,123,https://m.media-amazon.com/images/M/MV5BNTA2ODY1YjUtMmYxNS00MDM5LTliMTQtYzA4YTNkYzhlOTRiXkEyXkFqcGdeQXVyMDI3OTIzOA@@._V1_SX300.jpg
tt20783840,Drama Ratu Drama,2022,series,"Comedy, Drama",,Aco Tenriyagelli,"Enzy Storia, Rachel Amanda, Ibrahim Risyad",An antagonist soap star who is actually kind-hearted is hated by society because of her role,Indonesian,Indonesia,,,1 nomination,,122,https://m.media-amazon.com/images/M/MV5BOGQzMTEzM2EtNTNjMi00ZjNjLTk3Y2ItMGFlYjBkNjcyZTkwXkEyXkFqcGc@._V1_SX300.jpg
tt18956302,Total drama pahkitew island,2014,series,"Animation, Family, Reality-TV",,,,The Crazy Insanely Outrageous Adventures Of Sky and Her Friends and Enemies As They Compete In Dangerous Challenges.,English,"Canada, United States",,TV-Y,,5.9,119,https://m.media-amazon.com/images/M/MV5BYzExMDhiMTMtYzM0ZC00YWRjLWFmNmYtNGJmNTg3NWNmNTE1XkEyXkFqcGc@._V1_SX300.jpg
tt1249441,Hoochie Mamma Drama,2008,movie,Comedy,Alfredo Rates,"Elart Coello Jr., Alfredo Rates","Monique La Barr, Deadlee, Ernie Islas",A Los Angeles Mexican hood comedy about a drug dealing Lothario juggling women and navigating drug deals.,English,United States,83 min,,,5.1,104,https://m.media-amazon.com/images/M/MV5BMTI3MTU3NTU3M15BMl5BanBnXkFtZTcwNjQ5MTM5MQ@@._V1_SX300.jpg
tt0499386,Dubplate Drama,2005–,series,"Drama, Music",,,"Chanel Cali, Rodney Panton, Michael Coombs Glc","When you start from the bottom there are problems at every turn. Issues to sort out, decisions to be made. But it doesn't mean you can't make it. It's time to put yourself in Dionne's shoes. Her fate is in your hands. Get thinking. Get Voting. It's Dubplate Drama.",English,United Kingdom,15 min,,,7.2,91,https://m.media-amazon.com/images/M/MV5BOTAxMjYxNTY2Ml5BMl5BanBnXkFtZTgwMDA0NTg0NjE@._V1_SX300.jpg
tt0201578,Drama v tabore podmoskovnykh tsygan,1908,movie,"Short, Drama",Vladimir Siversen,Vladimir Siversen,,"A group of gypsies has camped near Moscow. While the others are sleeping, a young gypsy woman slips away from camp with a man who loves her. But problems soon arise, when the two of them realize that they have different ideas about their relationship.",,Russia,2 min,,,5.2,87,https://m.media-amazon.com/images/M/MV5BZGM2OTVjMjUtOWNmOS00YWE0LWI3NTgtMTU4NmVmYmE0YmZmXkEyXkFqcGdeQXVyNjMxODMyODU@._V1_SX300.jpg
tt0037272,The Way of Drama,1944,movie,Drama,Mikio Naruse,"Kôen Hasegawa, Toshio Yasumi","Roppa Furukawa, Kazuo Hasegawa, Isuzu Yamada","A young actor has his first success and his head swells; he goes from the small theater to the big time in Tokyo. leaving his girl behind in Osaka. Meanwhile the producer-director back in Osaka decides on a course of plays that examine the meaning and cost of heroism in war. It's too deep-dish for his audience, and his once formidable reputation shrivels, even as he stubbornly insists on his new artistic methods.Mikio Naruse's movie about what acting means and entails looks like it's a movie he insisted on making, taking a smaller budget and lesser-known performers to make the movie he wanted. True, the actors are quite good, and some would become internationally famous in his other and Kuroswa's movies over the next decade, but for the moment, this is an odd movie for 1944 Japan, set in an earlier era, yet steadfastly ignoring the War.... or does it? The young actor gains his reputation in a potboiler in which he dies during a battle, crying out a huzzah for the Emperor; that strikes me as a bit satiric.",Japanese,Japan,82 min,,,6.2,83,https://m.media-amazon.com/images/M/MV5BYTJhNTk5MjQtMjUyNC00MWY4LWJiNDQtNzIwMjFlNDc0NDdiXkEyXkFqcGdeQXVyMjcxNjI4NTk@._V1_SX300.jpg
tt12516530,Star Wars: The Original Radio Drama,1981,series,"Action, Adventure, Fantasy",,,"Ken Hiller, Mark Hamill, Anthony Daniels",A radio drama version of 'Star Wars'.,English,United States,360 min,,,9.0,83,https://m.media-amazon.com/images/M/MV5BNTJiNjM5MDItYmEwMC00MDgyLWE3Y2EtYmFmNGI5NGQxYTg4XkEyXkFqcGc@._V1_SX300.jpg
tt6046468,Fucking Drama,2017,movie,"Short, Comedy, Drama",Michael Podogil,Michael Podogil,"Achmed Abdel-Salam, Markus Freistätter, Manuel Girisch",A young couple in love experiences an evening of theater that changes their lives dramatically. A brutal confrontation with the zeitgeist.,German,Austria,18 min,,5 wins & 7 nominations,8.4,83,https://m.media-amazon.com/images/M/MV5BNzNlOThmZmYtNzhjNy00OWY5LTk5ZDgtZDMwZDQwZjA5OWZkXkEyXkFqcGdeQXVyMzc4NjY3MjA@._V1_SX300.jpg
tt12759646,Drama Festa: Hello Dracula,2020,series,Drama,,,"Seohyun, Lee Ji-hyun, Go Na-hee","Part of the omnibus project Drama Festa by JTBC, ""Hello Dracula"" is the growth story of people who live in Block Z who have to face the matters in life that they just want to avoid. Three neighbors face problems that want to avoid, but they grow by facing their dilemmas. Story 1 An Na lives with her mother Mi Young. An Na lives her life according to her mother's wishes, but she has a secret that she can't tell anyone. Story 2 Redevelopment project of the area where Yoo Ra and her family live is carried out. Yoo Ra and her family have to leave the neighbor. Story 3 Seo Yeon is the vocalist of an indie band. She is obsessed with superstitions. Seo Yeon can't get over her ex-boyfriend, who left her 1 year ago.",Korean,South Korea,70 min,,1 nomination,7.8,82,https://m.media-amazon.com/images/M/MV5BNmU2NmVkMmItOTY0Zi00OTVmLWE2ZDAtNmI0YTBlNjMwY2JlXkEyXkFqcGc@._V1_SX300.jpg
tt26344873,Hansika's Love Shaadi Drama,2023,series,"Drama, Reality-TV",,,Hansika Motwani,"Actress Hansika Motwani as she prepares for her marriage to the love of her life, Sohael Khaturiya.","Hindi, English",India,,,,,82,https://m.media-amazon.com/images/M/MV5BNWU2MzE0YTEtMDFhMy00MTZhLTk1YTQtOWFhNzEyY2E3NTczXkEyXkFqcGc@._V1_SX300.jpg
tt3493920,Downton Abbey: Behind the Drama,2011,movie,Documentary,"Stuart Bateup, David Robertson",,"Hugh Bonneville, Jessica Brown Findlay, Laura Carmichael","The cast and creators of the award-winning drama series tell the story of the show from the inside. The actors talk exclusively about their characters and the gripping story-lines, giving the audience a real insight into the roman...",English,United Kingdom,46 min,,,8.3,79,
tt31171760,Jane Austen's Period Drama,2024,movie,"Short, Comedy","Julia Aks, Steve Pinder","Julia Aks, Steve Pinder","Julia Aks, Hugo Armstrong, Marilyn Brett","England, 1813. In the middle of a long-awaited marriage proposal, Miss Estrogenia Talbot gets her period. Her suitor, Mr. Dickley, mistakes the blood for an injury, and it soon becomes clear that his expensive education has missed...",English,United States,13 min,,6 wins & 1 nomination,8.4,78,https://m.media-amazon.com/images/M/MV5BNTVmMWUwZTAtN2NiNC00NmMyLTlhY2YtODMzMWMxZTU1YmY2XkEyXkFqcGc@._V1_SX300.jpg
tt32793199,The Return of My Drama Queen,2024,series,Romance,,,"Monroe Cline, Jake Hobbs, Sarah Moliski","Marie time-travels to 2024, reincarnated as Antonia, married to her lover. With a second chance, she aims to make her marriage work.",English,United States,,,,8.8,74,https://m.media-amazon.com/images/M/MV5BNDk1YjdiNmUtODJkOC00MWE0LTljZGMtMjA2NWMxMjAyYWI2XkEyXkFqcGc@._V1_SX300.jpg
tt15764122,Krieg in Europa - Das Ukraine-Drama,2021,movie,Documentary,Claire Walding,Claire Walding,"Marieluise Beck, Nadja Berlinghoff, Jill Biden","The conflict in the Donbas, a secessionist region of Ukraine, began in 2014, after the fall of pro-Russian President Viktor Yanukovych and the election of Petro Poroshenko. Playing on the divisions in the country, Moscow annexed Crimea and encouraged the Donbas region to declare its secession. Since then, the war has claimed more than 14,000 victims and no political solution has yet been found in this complex issue.","German, Ukrainian, English, French, Russian",Germany,90 min,,,,72,https://m.media-amazon.com/images/M/MV5BNjBmNGQzZTktNGI0Mi00YTc1LTgyYjctYzMzMzdhMjlkY2IzXkEyXkFqcGc@._V1_SX300.jpg
tt12516552,Star Wars: The Empire Strikes Back - The Original Radio Drama,1983,series,"Action, Adventure, Fantasy",,,"Mark Hamill, Ken Hiller, Anthony Daniels",A radio drama version of 'The Empire Strikes Back'.,English,United States,,,,9.0,66,https://m.media-amazon.com/images/M/MV5BZTY2ZTNjMGItMTEyNy00ZDkxLTgzMmMtYzhiZGY2NzMxNjE0XkEyXkFqcGc@._V1_SX300.jpg
tt9014894,KBS Drama Special,2010–,series,"Comedy, Drama, History",,,"Jo Hie-bong, Choi Dae-hoon, Shim Yi-yeong","A weekly program on KBS2 showing short dramas, with each episode having a different story, cast, director, and writer.",Korean,South Korea,,,2 wins & 1 nomination,5.5,66,https://m.media-amazon.com/images/M/MV5BYjA4ZDg2MjEtYWRhOS00ODEyLTg4ZTctOTU5NmYwMWZjMTEwXkEyXkFqcGc@._V1_SX300.jpg
tt3231122,The Drama Queen,2013–,series,Reality-TV,,,"Marki Costello, Stephanie Haney, Michelle Gracie",Takes viewers inside Hollywood manager Marki Costello's world as she's hard at work not just building entertainment careers but building brands and teaching her clients how to be stars.,English,United States,,,,5.4,62,https://m.media-amazon.com/images/M/MV5BMTQ3NTY3NTQ5OV5BMl5BanBnXkFtZTgwNDA3MjAxMzE@._V1_SX300.jpg
tt0448832,Drama in the Air,1904,movie,Short,Gaston Velle,"Gaston Velle, Jules Verne",,"""A Drama in the Air"" revolves the adventure of two aviation pioneer and their voyage inside a balloon. They keep looking through the scenery from the distance, it's all good and fun until tragedy hits them when the air suddenly brings a stormy rain to interrupt their journey.","None, French",France,2 min,,,5.7,62,https://m.media-amazon.com/images/M/MV5BNzgyNDlhNTgtYTZhMi00ODYwLTgxYmUtMGFhNzFlOGJiYjJkXkEyXkFqcGdeQXVyMjA3NDg2Mzg@._V1_SX300.jpg
tt1333054,The Story of the Costume Drama,2008–,series,Documentary,,,"Keeley Hawes, Charity Wakefield, Alex Kingston","This documentary series looks at the British costume drama genre, and features clips and interviews with both the stars and those who worked behind the camera. Episode one focuses on the great stories that enthralled England and the world. Episode two discusses the stars who made costume dramas and the costume dramas that made actors into stars. Episode three explores the romance and passion. Episode four focuses on the sets, scenery, makeup, costumes, and little details that go into the dramas. Lastly, in episode five, costume dramas go to war.",English,United Kingdom,60 min,,,8.2,60,https://m.media-amazon.com/images/M/MV5BNjQwNjA0OTI0Nl5BMl5BanBnXkFtZTgwMTk2NDcwMzE@._V1_SX300.jpg
tt0123047,Drama iz starinnoy zhizni,1973,movie,"Drama, History",Ilya Averbakh,"Ilya Averbakh, Vladimir Belyaev, Nikolai Leskov","Elena Solovey, Anatoliy Egorov, Yevgeny Perov","Drama based on the novella by N.S. Leskov ""The Stupid Artist"". The fate of two young people, endowed with soul and talent, is traced in the serf society of the early 19th century, where the human personality in itself does not mea...",Russian,Soviet Union,84 min,,,7.6,60,https://m.media-amazon.com/images/M/MV5BOTk2YmI2YjgtYzFiZS00MzgxLWJmYjktZDI0MWVkOWFlN2JmXkEyXkFqcGc@._V1_SX300.jpg
tt0234955,The Unwritten Law: A Thrilling Drama Based on the Thaw-White Tragedy,1907,movie,"Crime, Drama, Short",,,Evelyn Nesbit,Dramatization of the real-life shooting of Stanford White by Harry K. Thaw.,,United States,13 min,,,5.0,59,
tt0473325,50th Annual Drama Desk Awards,2005,movie,History,Randie Levine-Miller,"Jeff Dobbins, Liz Nagengast","Harvey Fierstein, Ryan Duncan, Alan Alda",,English,United States,,,,8.7,59,https://m.media-amazon.com/images/M/MV5BYjIxYzk4NDQtNGMwZi00NDc0LWI5ZjUtZDcyNmU1MWM0ZThjXkEyXkFqcGc@._V1_SX300.jpg
tt6059374,Caminandes: Llama Drama,2014,movie,"Animation, Short, Comedy",Pablo Vazquez,Beorn Leonard,,A llama needs help for going across.,,Netherlands,2 min,,,6.9,58,https://m.media-amazon.com/images/M/MV5BNTVlZmE4ZmMtOTlmNi00NWFhLTgyZDAtYjliYmIwOWUwYjk2XkEyXkFqcGdeQXVyMjI5NDczMjY@._V1_SX300.jpg
tt1946200,Drama,1960,movie,"Short, Comedy",German Livanov,"Anton Chekhov, German Livanov, Faina Ranevskaya","Faina Ranevskaya, Boris Tenin",,Russian,Soviet Union,18 min,,,8.3,56,https://m.media-amazon.com/images/M/MV5BOTMyNDRjNzEtOTIxZC00ZmI2LWI1MzItY2VmNzJiMzU4MjA1XkEyXkFqcGdeQXVyMTExODI5NDIz._V1_SX300.jpg
tt12516558,Star Wars: Return of the Jedi - The Original Radio Drama,1996,series,"Action, Adventure, Fantasy",,,"Anthony Daniels, Joshua Fardon, Perry King",A radio drama version of 'Return of the Jedi'.,English,United States,,,,8.0,55,https://m.media-amazon.com/images/M/MV5BYjVkYzYxNGItZTk5MC00NGZlLWIxNjMtMjFjOTY5OGMyNmYwXkEyXkFqcGc@._V1_SX300.jpg
tt15215638,Code Geass: Hangyaku no Lelouch Picture Drama,2007,series,Animation,,,"Takahiro Sakurai, Jun Fukuyama, Ami Koshimizu","At Ashford Academy, the girls get into juicy talks in the bath, and later plan a gender role reversal festival, which has everyone but Lelouch Lamperouge eager. The students also attend the grand opening of the Clovis Land pool, much to the scantily clad Cornelia li Britannia's embarrassment. Events from Lelouch's past show a chapter from his royal upbringing, and how he met Suzaku Kururugi. Code Geass: Hangyaku no Lelouch Picture Drama shows that when they are away from the bloodshed and agony of war, the characters live very different and often humorous lives.",Japanese,Japan,,,,,53,https://m.media-amazon.com/images/M/MV5BYTBkZTExYjAtZGU3NS00YTZiLTk0ZmEtMmYxOWJmNzdmY2RjXkEyXkFqcGc@._V1_SX300.jpg
tt5460396,Drama on the Volga,1913,movie,"Short, Drama",Nikolai Larin,Nikolai Larin,,"Natalia falls in love with a young employee of her father, but her father has already promised her to another man.","None, Russian",Russia,43 min,,,,48,https://m.media-amazon.com/images/M/MV5BN2E3NmU3ZTYtNGViOC00N2ViLTgzZDctMDc2ODI2M2M0Y2Y4XkEyXkFqcGdeQXVyNTcwNjUwNzk@._V1_SX300.jpg
tt7825580,Drama Stage,2017–,series,Drama,,,"Byeon Woo-seok, Kwon Soo-Hyeon, Choi Seung-yoon",A South Korean weekly television program that features ten one-act dramas airing on tvN.,Korean,South Korea,70 min,,,7.5,48,https://m.media-amazon.com/images/M/MV5BYTQ2MTIxMWItNzJlYS00Yjg1LTgxNDctNmZjNDJlY2ZkM2Y0XkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_SX300.jpg
