imdbID,Title,Year,Type,Genre,Director,Writer,Actors,Plot,Language,Country,Runtime,Rated,Awards,imdbRating,imdbVotes,Poster
tt0419358,The Poseidon Adventure,2005,movie,"Action, Adventure, Drama",John Putch,"Paul Gallico, Bryce Zabel","Adam Baldwin, Rutger Hauer, Steve Guttenberg","A cruise ship succumbs to a terrorist act and capsizes on New Year's eve. A ragtag group of survivors, spearheaded by a Priest and a homeland security agent, must journey through the upside down vessel and attempt an escape.",English,United States,174 min,Not Rated,,4.4,"3,890",https://m.media-amazon.com/images/M/MV5BOWZlOGNmYjUtNmY1OS00MjA5LWIzNmUtMjQ5Nzc3YjU0MGNkXkEyXkFqcGc@._V1_SX300.jpg
tt0120598,Barney's Great Adventure,1998,movie,"Adventure, Comedy, Drama",Steve Gomer,"Stephen White, Sheryl Leach, Dennis DeShazer","George Hearn, Shirley Douglas, Trevor Morgan","Mom and dad dump son Cody, daughter Abby, her best friend Marcella and a baby on the farm with Grandpa and Grandma. Purple dinosaur Barney soon appears to entertain kids, and when a large colorful egg deposited on a farm by a shooting star is accidentally carted off, Barney and kids start their chase for it.",English,"Canada, United States",76 min,G,5 nominations total,3.3,"3,811",https://m.media-amazon.com/images/M/MV5BMjVjZGQ5YTItYzZjYy00OWM4LWE0NTQtMTY3YTIzNTMzYThjXkEyXkFqcGc@._V1_SX300.jpg
tt0832449,One Piece: Clockwork Island Adventure,2001,movie,"Animation, Adventure, Comedy",Junji Shimizu,"Eiichirô Oda, Yuji Hashimoto","Akemi Okamura, Hiroaki Hirata, Kappei Yamaguchi","Relaxing on a cozy beach, the Straw Hat Pirates are taking a rest from their quest. Right until Luffy noticed the Going Merry has been hijacked and sailed off from the beach. This leads them to search the ship and find the thief who took it from them. They ran into a duo named the Theif Brothers, who informed them that their ship was stolen by a group of pirates called the Trump Kyoudai. When they encountered the Trump Pirates, Nami ended up getting kidnapped as well as Luffy's hat. They tracked down the pirates to their base on Clockwork Island. Now Luffy, Zoro, Sanji, Usopp, and the Theif Brothers must reclaim the Going Merry, Save Nami, and get back Shank's straw hat.",Japanese,Japan,55 min,,,6.6,"3,791",https://m.media-amazon.com/images/M/MV5BNDRjN2NmNDAtZDE3Mi00ZDJlLTkwODktMmNkMTBkYTRjMTY3XkEyXkFqcGc@._V1_SX300.jpg
tt0035419,Tarzan's New York Adventure,1942,movie,"Action, Adventure",Richard Thorpe,"William R. Lipman, Myles Connolly, Edgar Rice Burroughs","Johnny Weissmuller, Maureen O'Sullivan, Johnny Sheffield","Circus owner Buck Rand kidnaps Boy to perform in his show. He forces a pilot to fly him, Boy and his animal trainer out of the jungle. Tarzan and Jane follow them to New York. At a trial over custody of Boy, Tarzan becomes violent and is jailed. With the help of the pilot's girlfriend Tarzan (who has since escaped, diving off the Brooklyn Bridge) finds the circus. He and the circus elephants complete the classic rescue.",English,United States,71 min,Approved,1 nomination total,6.5,"3,741",https://m.media-amazon.com/images/M/MV5BNzk3OTgxOTYtZTRiMi00MDMwLWFmYmItZjEyODk4NGM2NTA0XkEyXkFqcGc@._V1_SX300.jpg
tt1006926,One Piece: Dead End Adventure,2003,movie,"Animation, Action, Adventure",Kônosuke Uda,"Eiichirô Oda, Yoshiyuki Suga","Sarah Chaney, Hiroaki Hirata, Shûichi Ikeda","It was a quiet night at the harbor of Anabaru. Luffy continuously ordered meals, right when the crew is in need of more money. Nami overhears a conversation between a pirate and the bartender at the bar they're at. About a way in getting more money, the pirate gave him 200 Belli and was lead secretly out of the bar. So Nami talks to the bartender, about their money problem. The bartender knows that they are a group of pirates, but isn't sure if a group of amateurs like them would be eligible on the secret spot. Since Nami insisted on giving the bartender, 200 Belli, he directed them to the back of the bar on where the secret spot is. Soon they find themselves in an underground pirate community where pirates of all kinds are partying, drinking, eating, and socializing. That's when our heroes learn about the ""Dead End Race"" which is held every few years here in Anabaru. With the grand prize being 300,000,000 Belli, Nami finds that to be more than enough to end the Straw Hat Pirates money trouble. But little do they know is that the whole race is a conspiracy, that's linked to an ex-marine commander pirate named Gasparde who has a 95,000,000 Belli bounty on his head. And not to mention Shuraiya, a bounty hunter with a grudge against Gasparde. And a kid named Anaguma, who is the helper of Biera(the boiler room operator for Gasparde's ship) is trying to find a way to help Biera get better from his poor condition. All these events collide as the ""Dead End Race"" begins.",Japanese,Japan,95 min,TV-14,,7.1,"3,326",https://m.media-amazon.com/images/M/MV5BNmU5ZjU1ZGMtMTM0YS00NTZjLWI1NjctMjIzNDVmNTI0ZGQ4XkEyXkFqcGc@._V1_SX300.jpg
tt0142248,Dragon Ball: Mystical Adventure,1988,movie,"Animation, Action, Adventure",Kazuhisa Takenouchi,"Akira Toriyama, Yoshifumi Yûki, Neil Bligh","Masako Nozawa, Mami Koyama, Tôru Furuya","Emperor Chiaotzu's wife has gone missing, and he is told by Master Shen that if he collects the seven dragon balls he can call upon the eternal dragon and wish for her return. Meanwhile, Goku and Krillin attend the World Martial Arts Tournament, which is hosted by the Emperor; Bora and his son Upa attempt to hide the dragon ball they found from the emperor's forces, which are under the control of the evil Shen and General Tao; and Bulma conducts her own search for the dragon balls with the help of Yamcha, Puar, and Oolong.",Japanese,Japan,48 min,T,,6.8,"3,146",https://m.media-amazon.com/images/M/MV5BMmI4YTg1MDYtZWQyYy00NjZjLWJiNTMtZjBhYmMxMzI2ZTVhXkEyXkFqcGc@._V1_SX300.jpg
tt39307872,One Last Adventure: The Making of Stranger Things 5,2026,movie,Documentary,Martina Radwan,,"Ross Duffer, Matt Duffer, Paul Dichter","An inside look at the production process of Stranger Things 5 with Director Martina Radwan, who spent a full year on set documenting the creation of the final season.",English,United States,122 min,TV-14,,7.2,"3,118",https://m.media-amazon.com/images/M/MV5BMzFlNmUyN2QtMDc0OS00MDA2LTkzN2ItZjFlMmExNzM3ZTE0XkEyXkFqcGc@._V1_SX300.jpg
tt0112427,An Awfully Big Adventure,1995,movie,"Comedy, Drama, Romance",Mike Newell,"Beryl Bainbridge, Charles Wood","Hugh Grant, Alan Rickman, Georgina Cates","Set right after World War II, a naive teenage girl joins a shabby theatre troupe in Liverpool. During a winter production of Peter Pan, the play quickly turns into a dark metaphor for youth as she becomes drawn into a web of sexual politics and intrigue.",English,United Kingdom,112 min,R,2 nominations,5.8,"3,064",https://m.media-amazon.com/images/M/MV5BOGVhMWE5NzAtYTVmZC00OGFmLWEyOTUtNWE5MjUzNDVjZmE3XkEyXkFqcGc@._V1_SX300.jpg
tt0347591,My Name Is Modesty: A Modesty Blaise Adventure,2004,movie,"Action, Crime, Drama",Scott Spiegel,"Lee Batchler, Janet Scott Batchler","Alexandra Staden, Nikolaj Coster-Waldau, Raymond Cruz","When her surrogate father who owns the casino she works in gets murdered, Modesty Blaise takes on those that killed him and are now at the casino to rob it. It turns out she is more than just a modest worker.",English,United States,78 min,R,,4.5,"2,591",https://m.media-amazon.com/images/M/MV5BODM2NDY4MjIzNF5BMl5BanBnXkFtZTcwNTA1MTcyMQ@@._V1_SX300.jpg
tt0086443,Timerider: The Adventure of Lyle Swann,1982,movie,"Action, Adventure, Sci-Fi",William Dear,"William Dear, Michael Nesmith","Fred Ward, Belinda Bauer, Peter Coyote","Lyle, a motorcycle champion is traveling the Mexican desert, when he find himself in the action radius of a time machine. So he find himself one century back in the past between rapists, thiefs and murderers....",English,United States,94 min,PG,1 win & 1 nomination total,5.4,"2,586",https://m.media-amazon.com/images/M/MV5BODJjYzI2MDAtZTIzMi00OGUwLWFjNzgtOGMzMzYzYmExZWI2XkEyXkFqcGc@._V1_SX300.jpg
tt0163494,Space Adventure Cobra,1982,movie,"Animation, Action, Fantasy",Osamu Dezaki,"Buichi Terasawa, Haruya Yamazaki","Shigeru Matsuzaki, Akiko Nakamura, Toshiko Fujita","In deep Space, the United Galaxies Federation of Justice set bounties over all kinds of criminals. Cobra is back in action to help bounty-hunter June find her two sisters, and save planet Myras. But Lord Nekron, leader of the Galactic Guild, a powerful criminal organization, is following their track with the same goal ...",Japanese,Japan,99 min,Not Rated,,7.2,"2,539",https://m.media-amazon.com/images/M/MV5BNTYzNjAzYTItYTIxYS00ZGNhLWI1YWYtOGI2ZDA0NzE0MDhhXkEyXkFqcGc@._V1_SX300.jpg
tt10841088,Riverdance: The Animated Adventure,2021,movie,"Animation, Adventure, Comedy","Eamonn Butler, Dave Rosenbaum","Dave Rosenbaum, Tyler Werrin","Pierce Brosnan, Sam Hardy, Hannah Herman","An Irish boy named Keegan and a Spanish girl named Moya journey into the mythical world of the Megaloceros Giganteus who teach them to appreciate Riverdance as a celebration of life. Inspired by the global stage sensation and with new music by Grammy winner Bill Whelan, this is an animated adventure of sight, sound and dance as you've never before experienced.",English,"United Kingdom, Ireland, Canada, United States",90 min,TV-G,,5.5,"2,520",https://m.media-amazon.com/images/M/MV5BZjA4ZWY0NjEtYjEyYS00YzJiLTliNGQtNzU2YjdhNjZhNTczXkEyXkFqcGc@._V1_SX300.jpg
tt3823116,Little Bird's Big Adventure,2017,movie,"Animation, Adventure, Comedy","Toby Genkel, Reza Memari","Reza Memari, Anne D. Bernstein, Jeffrey Hylton","Tilman Döbler, Cooper Kelly Kramer, Shannon Conley","Orphaned at birth and raised by storks, the teenage sparrow Richard believes he is one of them. But when the time comes to migrate to Africa, his stork family is forced to reveal his true identity and leave him behind in the forest, since he is not a migratory bird and would not survive the journey. Determined to prove he is a stork after all, Richard ventures south on his own. But only with the help of Olga, an eccentric owl with an imaginary friend and Kiki, a narcissistic, disco-singing parakeet, does he stand a chance to reach his goal and learn to accept who he really is.",English,"Germany, Belgium, Luxembourg, Norway, United States",85 min,PG,1 win & 3 nominations total,5.8,"2,479",https://m.media-amazon.com/images/M/MV5BYTNhOTJlZTYtZWJlMy00MzI4LWE5MjQtM2FiNWYxZWZkYjc0XkEyXkFqcGc@._V1_SX300.jpg
tt9507234,Digimon Adventure: Last Evolution Kizuna,2020,movie,"Animation, Action, Adventure",Tomohisa Taguchi,"Akiyoshi Hongo, Jeff Nimoy, Akatsuki Yamatoya","Natsuki Hanae, Yoshimasa Hosoya, Suzuko Mimori","The team discovers that when they grow up, their relationship with their Digimon will come closer to an end. They realize that the more they fight, the faster their bond breaks and the time to choose is approaching fast.",Japanese,Japan,94 min,TV-G,,7.5,"2,246",https://m.media-amazon.com/images/M/MV5BNGU1ZDNlZjAtOGVkYi00MWQ2LTlmMWUtYTNiYjg5MzcwMmMyXkEyXkFqcGc@._V1_SX300.jpg
tt0027286,The Amazing Adventure,1936,movie,"Drama, Romance, Comedy",Alfred Zeisler,"E. Phillips Oppenheim, John L. Balderston","Cary Grant, Mary Brian, Peter Gawthorne","Ernest Bliss is a rich young man with too little to do. Not realizing the depression he's in is due to boredom, Ernest consults a doctor. Sir James Aldroyd gives Ernest a prescription that he doesn't think Ernest can fill: Ernest must earn his own living for one year using none of his current wealth. Ernest bets him 50,000 English pounds that he can.","English, Italian",United Kingdom,61 min,Approved,,6.3,"2,215",https://m.media-amazon.com/images/M/MV5BM2E3OTIxOTMtYmU4MS00YjEwLTgwZDAtYzg2MDJmYmZiNWJjXkEyXkFqcGc@._V1_SX300.jpg
tt0243694,Digimon Adventure 02,2000–2001,series,"Animation, Action, Adventure",,Akiyoshi Hongo,"Tifanie Christun, Brian Donovan, Doug Erholtz","3 years after the DigiDestined beat Apocalymon, a new evil has arrived. Ken the Digimon Kaizer! Using his Black Digivice and Evil Rings, he takes control of the digimon. To complete this, he makes a Dark Tower in the area. With the power to digivolve being blocked, a new line of DigiDestined appear! Using their digimentals, they begin to fight with the Kaizer. But when the Digimon Kaizer creates the Evil Spirals, will they still stand a chance?",Japanese,Japan,30 min,TV-G,,7.4,"2,201",https://m.media-amazon.com/images/M/MV5BNDlmYmI3YTEtZTg1OS00YjgyLWE2NWUtMTU5MWRkZTNhMDRlXkEyXkFqcGc@._V1_SX300.jpg
tt27404658,The Aristocrat's Otherworldly Adventure: Serving Gods Who Go Too Far,2023,series,"Animation, Action, Fantasy",,Yashuu,"Trina Nishimura, Yoshino Nanjô, Sakura Nakamura","Shiinya Kazuya died while saving young girls attacker, only to reincarnated into a world of swords and magic. It was a dream come true. He remembers his life and knowledge of Earth, now Cain von Silford, the third son of an aristo...","English, Portuguese, German, French, Japanese",Japan,,TV-14,,6.9,"2,148",https://m.media-amazon.com/images/M/MV5BY2E2MjQ3YzQtOWJlNy00NzY0LWJjN2UtOGE5MGM1MWY2OWRmXkEyXkFqcGc@._V1_SX300.jpg
tt0062543,The Banana Splits Adventure Hour,1968–1970,series,"Animation, Adventure, Comedy",,,"James MacDonald, The Krofft Puppets, Don Messick","A pop group consisting of four anthropomorphic animals host a variety of cartoons, songs, and skits.",English,United States,60 min,TV-G,,7.3,"2,101",https://m.media-amazon.com/images/M/MV5BNmM0N2Q5MzUtZmFjZC00NzVmLTgyZjAtN2YyOTg5MDQ0ODZhXkEyXkFqcGc@._V1_SX300.jpg
tt0248119,Jojo's Bizarre Adventure,1993–2002,series,"Animation, Action, Adventure",,,"Jûrôta Kosugi, Chikao Ôtsuka, Michael Bennett","3 members of the Joestar family, a clan of psychic fighters, set out on a quest to destroy their family's ancient enemy.","Japanese, Russian, English",Japan,,Not Rated,1 nomination total,7.7,"2,099",https://m.media-amazon.com/images/M/MV5BYmY0NjJhNTEtMjk4Yy00NTNiLTkwZTMtN2MwYjg0ODUyMWNlXkEyXkFqcGc@._V1_SX300.jpg
tt6105880,JoJo's Bizarre Adventure: Diamond Is Unbreakable - Chapter 1,2017,movie,"Action, Adventure, Fantasy",Takashi Miike,"Hirohiko Araki, Itaru Era","Kento Yamazaki, Ryûnosuke Kamiki, Nana Komatsu","A teen named Josuke Higashikata discovers that he possesses supernatural abilities; inherited from a cursed and bizarre bloodline spanning generations. Discovering that someone within his hometown is granting others similar power, Josuke sets off on an adventure to uncover the mysterious threat.","Japanese, English","Japan, Spain, United States",119 min,TV-14,1 win & 1 nomination total,5.8,"2,075",https://m.media-amazon.com/images/M/MV5BMjU3OWVhMWItMzRlZS00MzhhLThkMGEtNDE3ZmQ3OWJhYTI3XkEyXkFqcGc@._V1_SX300.jpg
tt4307880,Digimon Adventure tri. Part 1: Reunion,2015,movie,"Animation, Action, Adventure",Keitarô Motonaga,"Yuniko Ayana, Mitsutaka Hirota, Akiyoshi Hongo","Cherami Leigh, Colleen O'Shaughnessey, Johnny Yong Bosch","After years of inactivity, the DigiDestined regroup with their Digimon to save their world, but have the years changed their characters too much?","Japanese, English",Japan,96 min,Not Rated,3 wins & 2 nominations,7.3,"1,981",https://m.media-amazon.com/images/M/MV5BMDJhMzI3NDEtZDhjZS00MTA1LTlhOTgtNjc2NzZhMGMzZDViXkEyXkFqcGc@._V1_SX300.jpg
tt1000070,Billy & Mandy's Big Boogey Adventure,2007,movie,"Animation, Adventure, Comedy","Robert Alvarez, Russell Calabrese, Shaun Cashman","Maxwell Atoms, Nina G. Bargiel, Jeremy J. Bargiel","Grey Griffin, Greg Eagles, Richard Steven Horvitz","When the Boogey Man causes Grim to lose his powers, rank, and title in the Underworld Court for misusing his powers, he plots to seek out Horror's Hand and take over the world. It's up to Billy, Mandy, Irwin, and Grim to get to Horror's Hand before the Boogey Man does.",English,United States,80 min,TV-Y7-FV,Won 1 Primetime Emmy. 1 win & 1 nomination total,7.4,"1,828",https://m.media-amazon.com/images/M/MV5BNDMxMDVkYzMtY2IyNS00NmIyLTkzYmEtNzhmOTBlM2NhNjUyXkEyXkFqcGc@._V1_SX300.jpg
tt4083850,Belle & Sebastian: The Adventure Continues,2015,movie,"Adventure, Family",Christian Duguay,"Cécile Aubry, Juliette Sales, Fabien Suarez","Félix Bossuet, Tchéky Karyo, Thierry Neuvic","September, 1945. Sebastian impatiently waits for the return of his friend Angelina, whom he has not seen for two years. When the plane carrying the young woman to her small village in the Alps is reported to have crashed in the mountains, Sebastian is convinced that Angelina is still alive. Along with his faithful dog Belle, Sebastian embarks on the most dangerous adventure of his life . . .","French, Italian",France,97 min,PG,3 wins & 1 nomination total,6.6,"1,822",https://m.media-amazon.com/images/M/MV5BZjE2MGNlMmYtYWY5MC00NzIxLWJkYzAtNThhM2U2ODJmYjc5XkEyXkFqcGc@._V1_SX300.jpg
tt6490990,JoJo's Bizarre Adventure: Phantom Blood,2007,movie,"Animation, Action, Adventure",Jun'ichi Yamamoto,"Hirohiko Araki, Mitsuhiro Yamada","Tsutomu Isobe, Katsuyuki Konishi, Rikiya Koyama",A rivalry between two heirs to an estate escalates into a supernatural quest when one of them becomes a vampire and the other sets out to stop him.,Japanese,Japan,100 min,,,7.8,"1,727",https://m.media-amazon.com/images/M/MV5BNDk2MjE3NTEtM2U3OC00YzRmLWI4NmMtMGMzYzY3MDFlZmQyXkEyXkFqcGc@._V1_SX300.jpg
tt21104890,Gudetama: An Eggcellent Adventure,2022–,series,"Animation, Short, Adventure",,,"Shunsuke Takeuchi, Seiran Fukushima, Akiyoshi Nakao","A lethargic, empathetic road movie about finding one's parents - for everyone who just wants to laze about. Having resigned itself to the fact that it will just end up on someone's plate, Gudetama just wants to be lazy all the time.",Japanese,Japan,,TV-G,1 nomination,7.2,"1,712",https://m.media-amazon.com/images/M/MV5BZjUwZTFmN2UtZTRkZS00ODY0LThmYWMtM2NhMDFlMTU2ZjE3XkEyXkFqcGc@._V1_SX300.jpg
tt0045039,Plymouth Adventure,1952,movie,"Adventure, Drama, History",Clarence Brown,"Helen Deutsch, Ernest Gebler","Spencer Tracy, Gene Tierney, Van Johnson","The story of the voyage of the ""Mayflower"" in its historic voyage across the Atlantic to the New World. The passenger list includes John Alden and Priscilla Mullins among those who made the 96-day storm-filled crossing. Along the way the Captain has an ill-starred romance with the wife of a religious fanatic that ends in a sudden, dramatic way off the coast of Cape Cod.",English,United States,105 min,Approved,Won 1 Oscar. 1 win total,6.2,"1,679",https://m.media-amazon.com/images/M/MV5BYjcyOGFhNjctZjQ3Zi00ODgxLWE4MGQtYTgyYjk0MjA5Yzk5XkEyXkFqcGc@._V1_SX300.jpg
tt0994917,Adventure Scouts,2010,movie,"Action, Adventure, Comedy",Jim Fitzpatrick,Jim Fitzpatrick,"Jim Fitzpatrick, Jodi Knotts, Jim Kelly","Scouts Honor is a coming of age movie about a group of boys and girls called ""adventure scouts"" who return from a camping trip to discover their small town is being held captive by a gang of motorcycle-riding knuckleheads. Using only their scouting knowledge and camping equipment, the kids take down the gang members one by one, reunite with family members, and restore the community's sense of pride.",English,United States,83 min,Not Rated,,5.5,"1,673",https://m.media-amazon.com/images/M/MV5BZmZmNGI1Y2YtNGYwOS00NTcxLThlNTQtMjgyMmY3YzczOGMzXkEyXkFqcGc@._V1_SX300.jpg
tt0792992,Go West: A Lucky Luke Adventure,2007,movie,"Animation, Adventure, Comedy",Olivier Jean-Marie,"Jean-François Henry, Olivier Jean-Marie, Morris","Lambert Wilson, Clovis Cornillac, François Morel","The Daltons have escaped to New York, where their accumulated loot is hidden in the carts of Monsieur Pierre's group of honest, naive European immigrants, who naively bought land in California from Crook, who inserted a clause they must claim it within 80 days. Joe emotionally blackmails Luke to guide them there, hoping to escape on the way. The usual route must shortened from 6 to 2 months, so no danger can be avoided. Given Lucky's reputation, Crook decides to shadow them to add sabotage, just to be sure- or is it?",French,France,90 min,TV-PG,1 win & 1 nomination,6.3,"1,671",https://m.media-amazon.com/images/M/MV5BYWY0N2YyYmYtNGE2OC00OWI1LWEwMzEtNjU3NWEzMGMyYmEyXkEyXkFqcGc@._V1_SX300.jpg
tt0056424,Rome Adventure,1962,movie,"Drama, Romance",Delmer Daves,"Irving Fineman, Delmer Daves","Troy Donahue, Suzanne Pleshette, Rossano Brazzi","Prudence resigns from her teaching position after being criticized for giving a student her copy of a romance novel. She sails for Italy, takes a job at a small bookstore in Rome, and meets Don, who has just broken up with his girlfriend. Prudence and Don tour Italy together, and romance naturally follows.","English, Italian",United States,119 min,Approved,1 nomination total,6.4,"1,572",https://m.media-amazon.com/images/M/MV5BMmQ0MWMzNjktN2Y1OS00NjVkLThlYzMtZjA1MDNhN2ZmNjY5XkEyXkFqcGc@._V1_SX300.jpg
tt1260351,Doraemon the Movie: Nobita's New Great Adventure into the Underworld,2007,movie,"Animation, Adventure, Comedy","Yukiyo Teramoto, Kôzô Kusuba","Fujio F. Fujiko, Yûichi Shinpo","Wasabi Mizuta, Megumi Ôhara, Yumi Kakazu","When Nobita turned the world into a world with magic with the what-if-telephone-booth-gadget, He and his world needed to defeat the threat that became reality in this world.",Japanese,Japan,112 min,,,7.2,"1,556",https://m.media-amazon.com/images/M/MV5BNDM2ZjM4MDMtNmM4NS00MTA5LWJkZTMtMzYyOGI1Nzc1NmRiXkEyXkFqcGc@._V1_SX300.jpg
tt5912470,Doraemon: Great Adventure in the Antarctic Kachi Kochi,2017,movie,"Animation, Adventure, Comedy",Atsushi Takahashi,"Fujio F. Fujiko, Atsushi Takahashi, Shôdô Kakuyama","Mai Asada, Chiaki, Aya Endô","Unable to endure the midsummer heat, Doraemon transports Nobita and his friends to a huge iceberg floating in the South Pacific. While creating an amusement parks with the secret tool ""Ice-working Iron"" the group finds a mysterious golden ring in the ice. Upon closer examination, they determine that the ring was buried in Antarctica 100,000 years ago - before people could have lived there. Doraemon and friends head to Antarctica looking for the owner of the ring and come across the ruins of a huge city buried in the ice. Using Doraemon's Time Belt, the group travels back 100,000 years ago and meets the young girl Kara who is connected to the mysterious ring. But now the group must fight for survival as Doraemon faces the crisis of the entire Earth freezing.",Japanese,Japan,101 min,,,6.7,"1,547",https://m.media-amazon.com/images/M/MV5BNDdmZTcwNDYtYTdkMS00MWNlLThkOTgtODU3NDQ2ZjZiZDJmXkEyXkFqcGc@._V1_SX300.jpg
tt11858104,Dragon Quest: The Adventure of Dai,2020–2022,series,"Animation, Action, Adventure",,,"Atsumi Tanezaki, Vincent Tong, Sabrina Pitre","Dai, who is the only human on the island and longs to be a hero, lives in peace with the monsters. However, that life completely changes with the resurrection of the Dark Lord Hadlar. With promises from teachers, encounters with friends, and a destiny that cannot be escaped - In order to save the world, the adventure of Dai and his quest to be a hero begins.","Japanese, English",Japan,24 min,TV-PG,1 nomination total,7.9,"1,514",https://m.media-amazon.com/images/M/MV5BMTNiMGIxZDgtZTYwYi00MGEyLWI3ZTUtNzA2Y2I3NjUyYjhhXkEyXkFqcGc@._V1_SX300.jpg
tt0053334,Tarzan's Greatest Adventure,1959,movie,"Action, Adventure, Family",John Guillermin,"Berne Giler, John Guillermin, Les Crutchfield","Gordon Scott, Anthony Quayle, Sara Shane","After diamond hunters kill two people while stealing explosives, Tarzan sets off after them. The group, led by a man named Slade, are off to excavate a diamond mine. Along the way, Tarzan rescue an attractive woman, Angie, whose crashes her small airplane. She finds the trek demanding but sticks with it proving her worth when the time comes. As for Slade and his group, greed and jealousy take hold leaving only a few of them for Tarzan to fight in the end.",English,United States,88 min,Approved,,6.4,"1,476",https://m.media-amazon.com/images/M/MV5BMTJjMWZhMjgtYTEzNy00MDZhLTk0YzYtMWJlM2UwYmJkYTQ2XkEyXkFqcGc@._V1_SX300.jpg
tt1253575,The Lost Adventure,2008,movie,"Animation, Short, Comedy, Sci-Fi",,"J. Stewart Burns, David X. Cohen (developer), Matt Groening (creator), Matt Groening (developer)","Billy West, Katey Sagal, John DiMaggio, Tress MacNeille","The cut-scenes from Futurama (2003), edited together to form an episode. Mom attempts to take over the universe and it's up to the Planet Express crew to stop her.",English,USA,30 min,,,7.0,"1,468",https://m.media-amazon.com/images/M/MV5BOTc0MDkzZmEtYmFlOS00ODhmLWFiMDQtY2YxMWJkZGU3YjgyXkEyXkFqcGdeQXVyNjE2NDc1MDc@._V1_SX300.jpg
tt1340161,The Prince & Me: The Elephant Adventure,2010,movie,"Action, Adventure, Comedy",Catherine Cyran,"Boaz Davidson, Blayne Weaver","Kam Heskin, Chris Geere, Jonathan Firth","Just after the first anniversary of King Edvard and Queen Paige, they fly to the fictional kingdom of Sangyoon, in Southeast Asia, for the wedding of Princess Myra, the daughter of King Saryu. Paige realizes that Myra feels displeased and unhappy with her arranged engagement (economically motivated) to Kah, an unkind, unethical, and vicious businessman; Paige learns that Myra is secretly in love instead with Alu, an humble stable boy. Eddie and Paige seek a way to help, and they soon find themselves in an international incident. A royal elephant, Kayla, disappears, so Eddie, Paige, Soren, and Rayen go after her, and, predictably, then encounter a series of problems; however, they get help, and they find Kayla and return her to King Saryu. True love prevails, and even Soren gets a girlfriend.","English, Hungarian",United States,93 min,PG,,4.6,"1,457",https://m.media-amazon.com/images/M/MV5BNjA4Mjg0NzIzMF5BMl5BanBnXkFtZTcwNjc4MzgxMw@@._V1_SX300.jpg
tt5216534,Digimon Adventure tri. Part 2: Determination,2016,movie,"Animation, Action, Adventure",Keitarô Motonaga,"Akiyoshi Hongo, Yûko Kakihara","Miho Arakawa, John Eric Bentley, Johnny Yong Bosch","The DigiDestined go to a nearby hot springs theme park and everyone has a good time, but Joe doesn't show up because he wants to study for his exams. Another infected Digimon, Ogremon, attacks Odaiba. Gomamon runs away from home while Mimi faces problems with the other DigiDestined and her classmates because of her selfish ideas. Would Joe accept his responsibilities as a DigiDestined before it's too late?",Japanese,Japan,84 min,,1 win & 1 nomination,7.1,"1,419",https://m.media-amazon.com/images/M/MV5BODFlZjcwNTQtM2Q1MC00ZmU4LWI2YjgtMWZhNjRhY2Y2NWQ5XkEyXkFqcGc@._V1_SX300.jpg
tt5468014,Digimon Adventure Tri. Part 3: Confession,2016,movie,"Animation, Action, Adventure",Keitarô Motonaga,Akiyoshi Hongo,"Yutaka Aoyama, Miho Arakawa, John Eric Bentley","After seeing Meicoomon's abrupt transformation and killing of Leomon, Agumon and the other Digimon are kept isolated in Koushiro's office in order to prevent them from infection, but signs of infection begin to appear in Patamon.",Japanese,Japan,91 min,Not Rated,3 nominations total,7.5,"1,408",https://m.media-amazon.com/images/M/MV5BY2NlMWQ3OTUtMGIwYy00MjIyLWJiNTgtZmVkM2Q4ZjExNWYyXkEyXkFqcGc@._V1_SX300.jpg
tt23049322,The Price of Money: A Largo Winch Adventure,2024,movie,"Action, Adventure, Drama",Olivier Masset-Depasse,"Olivier Masset-Depasse, Domenico La Porta, Giordano Gederlini","Tomer Sisley, Narayan David Hecter, Paibool Poolsuk","It follows Largo Winch, who is devastated by the kidnapping of his son. He realizes that if he finds those responsible for his bankruptcy, maybe he'll see his son again.","French, English","France, Belgium",100 min,,,5.1,"1,403",https://m.media-amazon.com/images/M/MV5BM2QzZWI2OTctMzQyNC00OTU0LThjOTMtMTRjZDZlZjg5MTg0XkEyXkFqcGc@._V1_SX300.jpg
tt0460793,Felicity: An American Girl Adventure,2005,movie,"Drama, Family",Nadia Tass,"Anna Sandor, Valerie Tripp","Shailene Woodley, Kevin Zegers, David Gardner","When Felicity meets Penny, a beautiful copper - colored mare, she knows with all her heart that she must free Penny from her cruel owner. Felicity desperately wishes for that same sureness of heart about the rumors of revolution swirling through Williamsburg. Felicity's father believes that the colonies should be free from England's rule, but her beloved grandfather and her best friend Elizabeth both support the king. With fiercely conflicting loyalties dividing the colonists, something as simple as a cup of tea could divide Felicity from her best friend forever. As Christmas draws near, Felicity struggles to hold her family and friends close, and to find ways for love and friendship to rise above the growing conflicts.",English,United States,85 min,Not Rated,3 nominations total,6.7,"1,399",https://m.media-amazon.com/images/M/MV5BNzA5MDZlMzYtYzk2Ni00NmMyLWI4NjctMDc5MzVmN2QyODU1XkEyXkFqcGc@._V1_SX300.jpg
